#Transcript position	Transcript coverage profile
0.0	1625.8676133293388
1.0	1648.306357377768
2.0	1665.814776753428
3.0	1662.2240829889229
4.0	1659.7878786176464
5.0	1702.7466959377891
6.0	1745.602723768615
7.0	1769.4521347311593
8.0	1827.1717029886531
9.0	1814.8539785840487
10.0	1775.5746477994821
11.0	1891.8977819585743
12.0	2055.9395965356675
13.0	2119.838288243209
14.0	2196.8642665337447
15.0	2202.789784343308
16.0	2212.5217372770276
17.0	2225.1341800163805
18.0	2207.2709223542834
19.0	2165.88025533757
20.0	2193.1000860199115
21.0	2220.1932784627966
22.0	2262.8802197686596
23.0	2314.9754774819935
24.0	2334.669587998031
25.0	2355.0293258718734
26.0	2462.4718214623294
27.0	2526.5577553314442
28.0	2587.0560941197787
29.0	2571.1880498596406
30.0	2577.8206697543646
31.0	2575.478909280238
32.0	2554.0287845082375
33.0	2567.869538555294
34.0	2631.5538800353766
35.0	2688.450716935857
36.0	2747.8879504499005
37.0	2783.638919880197
38.0	2760.2701672685375
39.0	2779.7179851009714
40.0	2839.8418139554
41.0	2828.324810722437
42.0	2848.6344767026526
43.0	2837.5685471035476
44.0	2816.3497329719717
45.0	2828.573343176769
46.0	2833.233912727737
47.0	2805.568823664994
48.0	2789.0982890578007
49.0	2676.040639986693
50.0	2662.251761038308
51.0	2606.977140469428
52.0	2545.130353911455
53.0	2511.39386896205
54.0	2495.7544122922627
55.0	2480.2482576099515
56.0	2526.752161630376
57.0	2554.1356760168646
58.0	2539.6868694418436
59.0	2546.835594902113
60.0	2557.8207912250537
61.0	2566.458128492733
62.0	2540.665502812873
63.0	2553.9607038174795
64.0	2579.75299886642
65.0	2575.4878050021366
66.0	2609.9201810470768
67.0	2639.874725712303
68.0	2644.3159455623995
69.0	2728.680777245931
70.0	2746.5691146023687
71.0	2766.2453944508998
72.0	2801.389602503094
73.0	2812.207969989711
74.0	2817.7528429866843
75.0	2852.7623933803216
76.0	2872.473375608753
77.0	2902.581862681673
78.0	2936.276613880996
79.0	2908.074344446313
80.0	2855.624894852962
81.0	2877.808020232663
82.0	2839.498503366188
83.0	2780.124981827877
84.0	2684.206821280894
85.0	2676.286870889173
86.0	2575.0934281149885
87.0	2495.326656646077
88.0	2424.6749778613203
89.0	2251.6235290794198
90.0	2087.997350832172
91.0	1959.8078652911486
92.0	1808.9300887606644
93.0	1588.2912533229623
94.0	1406.6480086720258
95.0	1096.518721851055
96.0	764.505682929551
97.0	562.2980069235675
98.0	324.1360880833438
99.0	98.08053019289203
