#Transcript position	Transcript coverage profile
0.0	83404.12510438127
1.0	86639.89742763607
2.0	87731.36095471522
3.0	88485.05025398891
4.0	89385.28396919959
5.0	90834.07595413644
6.0	91888.37279583926
7.0	93661.07505070575
8.0	95098.56700785048
9.0	95848.8641446507
10.0	98105.28888112279
11.0	100126.27271592237
12.0	102691.36052388842
13.0	103732.51174593417
14.0	104849.17021820805
15.0	107206.98401468724
16.0	106624.5457656089
17.0	106251.41067575711
18.0	105866.94932607806
19.0	106929.95327687997
20.0	108441.28532066474
21.0	109595.44480917719
22.0	111027.54839541578
23.0	113068.65765866257
24.0	115304.31113732155
25.0	116865.66962703291
26.0	118971.88015443023
27.0	121066.90470523135
28.0	122500.05535688123
29.0	123548.72035237549
30.0	124156.8678040615
31.0	127868.36355299261
32.0	128735.42760196365
33.0	130223.45561152823
34.0	131784.16108980487
35.0	134394.667003462
36.0	135066.06676122526
37.0	134775.65156050608
38.0	133595.8031490713
39.0	133918.1347661602
40.0	135647.4545151465
41.0	136333.45199063775
42.0	139250.953420718
43.0	140767.25179361153
44.0	141948.86268379536
45.0	143874.12637237395
46.0	144564.5760242537
47.0	145387.74408148334
48.0	147086.31132172336
49.0	147880.73934370314
50.0	149330.87276876438
51.0	150071.97867649773
52.0	151527.99334453978
53.0	152188.40715701072
54.0	153063.2988252369
55.0	154990.08272217284
56.0	156474.69015181137
57.0	158272.131811496
58.0	158996.2582884655
59.0	160138.2785074568
60.0	161493.530276475
61.0	163132.48814359354
62.0	164916.58052985682
63.0	165682.00613445765
64.0	167079.29055270375
65.0	168636.68588429596
66.0	170011.41404003085
67.0	172143.03601113718
68.0	173054.65324794527
69.0	174772.9587182209
70.0	176955.12237010853
71.0	179177.08072531724
72.0	182873.55991094434
73.0	183540.58406901787
74.0	183979.53701862574
75.0	185792.29648077206
76.0	187248.57243264138
77.0	187750.83155205456
78.0	188623.19494828704
79.0	188792.1899784158
80.0	188957.29599960786
81.0	190037.7064092624
82.0	189159.20894764914
83.0	185603.69198057815
84.0	182636.86442828595
85.0	180394.2970510722
86.0	173879.58911800012
87.0	170158.21201668208
88.0	164929.56693188025
89.0	155616.6768464289
90.0	147837.69103704768
91.0	138669.54261104
92.0	127923.7416709892
93.0	116936.42454096235
94.0	104138.04204376358
95.0	89548.36422225829
96.0	70946.41562586388
97.0	49510.06004659412
98.0	28194.673072226688
99.0	8610.827504363613
