#Transcript position	Transcript coverage profile
0.0	8370.451445943147
1.0	8746.281081520003
2.0	9031.315139957873
3.0	9266.841022245033
4.0	9464.658995081054
5.0	9731.603213484681
6.0	9979.708906325053
7.0	10228.684400701597
8.0	10486.944335769573
9.0	10654.90137001253
10.0	10866.788077180272
11.0	11190.773059380843
12.0	11521.178222308727
13.0	11777.375207519717
14.0	11962.063397667394
15.0	12140.692330127595
16.0	12291.578533943297
17.0	12438.284553426996
18.0	12533.575691310658
19.0	12628.433700938062
20.0	12777.861782943406
21.0	12921.714527851836
22.0	13063.127920338678
23.0	13222.503383220806
24.0	13358.840797540317
25.0	13535.845925413267
26.0	13758.163938053765
27.0	13976.739765634602
28.0	14102.95294189771
29.0	14171.89332839097
30.0	14261.33135272625
31.0	14378.894330968791
32.0	14419.544769294642
33.0	14472.578211664386
34.0	14618.786328116712
35.0	14775.78521749785
36.0	14873.287698758699
37.0	14967.303203314115
38.0	14957.628413579194
39.0	15026.218110321535
40.0	15110.508731844064
41.0	15138.341506611925
42.0	15206.41625100098
43.0	15239.090513044439
44.0	15224.780040061223
45.0	15215.375722232246
46.0	15259.208118464046
47.0	15274.932687256985
48.0	15306.585024977496
49.0	15210.214801611204
50.0	15228.842655330498
51.0	15188.430109742978
52.0	15151.697552414365
53.0	15087.911215891449
54.0	15058.577138286937
55.0	15069.227343105764
56.0	15118.171978277589
57.0	15164.595854928184
58.0	15197.915193881978
59.0	15196.588569929057
60.0	15189.936125540626
61.0	15219.11201721285
62.0	15235.363560245547
63.0	15304.02894770261
64.0	15349.551870241075
65.0	15333.187130107433
66.0	15395.774501730266
67.0	15445.623956186633
68.0	15417.533103839123
69.0	15488.841897516368
70.0	15519.666927555827
71.0	15584.895961012086
72.0	15685.75763803478
73.0	15692.839134267288
74.0	15694.11681976777
75.0	15772.464100112506
76.0	15815.886215344839
77.0	15873.677303600538
78.0	15898.440178484832
79.0	15828.044069055359
80.0	15766.87242860749
81.0	15694.470650911444
82.0	15522.398041067412
83.0	15279.919824812583
84.0	15025.403939820875
85.0	14811.85866672477
86.0	14399.30205302099
87.0	13985.190538825826
88.0	13491.418967638478
89.0	12837.984377479566
90.0	12110.321876069902
91.0	11307.809763119387
92.0	10482.312450940815
93.0	9518.942188625255
94.0	8495.027625196903
95.0	7273.859925784709
96.0	5923.615333052564
97.0	4364.724502315597
98.0	2623.4807157027726
99.0	833.0818870630486
