#Transcript position	Transcript coverage profile
0.0	1762.1577083449756
1.0	1818.8299955484474
2.0	1849.7733719107364
3.0	1863.8936372463806
4.0	1861.86443774556
5.0	1887.2558387883664
6.0	1911.6023068791876
7.0	1965.4171006282113
8.0	2005.6853592870862
9.0	1991.0566344830636
10.0	2025.7174828735683
11.0	2149.2734960847315
12.0	2299.3989005330095
13.0	2384.565123034491
14.0	2475.352504947643
15.0	2495.8755043607975
16.0	2511.9648599191482
17.0	2538.969654001581
18.0	2492.410493699539
19.0	2462.085870868758
20.0	2491.019693813978
21.0	2499.6595678711706
22.0	2537.5682016612773
23.0	2620.9680464650337
24.0	2708.5330374287564
25.0	2771.586116783243
26.0	2899.7254130158135
27.0	2968.117597156314
28.0	3016.388887583982
29.0	3004.9034024749003
30.0	3031.5486502590466
31.0	3059.476542876368
32.0	3075.9385958046514
33.0	3139.682360041726
34.0	3220.5216094142856
35.0	3333.440904274925
36.0	3387.1703138538464
37.0	3421.4939920425645
38.0	3369.8836110147145
39.0	3399.380559201563
40.0	3460.2305654178895
41.0	3459.578749008111
42.0	3548.233191371828
43.0	3511.5965795946063
44.0	3482.756466003468
45.0	3465.090247768417
46.0	3497.3030444065294
47.0	3524.2982790473156
48.0	3496.341940403875
49.0	3390.981892579067
50.0	3397.3734896046985
51.0	3314.8766245494635
52.0	3280.3122111605767
53.0	3254.8961096335315
54.0	3246.9901790947597
55.0	3238.137822114898
56.0	3297.298371767522
57.0	3329.9422352698416
58.0	3320.4324847843154
59.0	3291.918429520639
60.0	3282.0854946122754
61.0	3314.6498148099467
62.0	3317.8996744155347
63.0	3348.9693541901784
64.0	3363.195261529645
65.0	3343.7674986414204
66.0	3387.856879173386
67.0	3424.953062376026
68.0	3457.214038534122
69.0	3557.7390256790286
70.0	3582.000319445244
71.0	3597.1422492575653
72.0	3621.6039585559097
73.0	3640.951565199821
74.0	3627.319280938674
75.0	3646.741356650679
76.0	3663.7936642074533
77.0	3702.595819329562
78.0	3767.597910727336
79.0	3719.7677214486457
80.0	3656.5108174627007
81.0	3680.686909046255
82.0	3638.102092984335
83.0	3530.824110594699
84.0	3420.921626752431
85.0	3395.418869917582
86.0	3188.855510477936
87.0	3077.358544758512
88.0	2952.1117720764028
89.0	2750.546198655228
90.0	2572.47465723315
91.0	2371.2010956925083
92.0	2177.743702479534
93.0	1898.581342912612
94.0	1637.8828426955547
95.0	1250.1258242069173
96.0	888.4128926629344
97.0	636.7320696929874
98.0	361.24316584671993
99.0	98.28812236339107
