#Transcript position	Transcript coverage profile
0.0	8370.409908188842
1.0	8742.050573788178
2.0	9067.707976120495
3.0	9340.93183872124
4.0	9607.108234144736
5.0	9945.13321505248
6.0	10258.511620821271
7.0	10520.66290251378
8.0	10773.23557164078
9.0	10941.6352866453
10.0	11094.571749111848
11.0	11372.988957812591
12.0	11679.200157234116
13.0	11860.71986383768
14.0	12023.80962982252
15.0	12149.355310942372
16.0	12247.836955053908
17.0	12327.284079345825
18.0	12356.902370485395
19.0	12376.432235419128
20.0	12471.7422297968
21.0	12554.437979830003
22.0	12635.339358882891
23.0	12737.425735041092
24.0	12816.846018038743
25.0	12894.734837802216
26.0	13034.41951727274
27.0	13135.257765179043
28.0	13212.147136633119
29.0	13238.142198273872
30.0	13262.685730000198
31.0	13313.681594203943
32.0	13280.47161562436
33.0	13281.119289573187
34.0	13382.629402579832
35.0	13475.366519941661
36.0	13523.55068667417
37.0	13549.567016285964
38.0	13512.98430827657
39.0	13524.629667572253
40.0	13558.020904741346
41.0	13559.486462523548
42.0	13588.5083803178
43.0	13591.553323375636
44.0	13566.75185689348
45.0	13579.227840296498
46.0	13594.771453612091
47.0	13582.779918864637
48.0	13604.144484254422
49.0	13492.614880205756
50.0	13484.640940295389
51.0	13443.883165164782
52.0	13380.543457120135
53.0	13298.72613003748
54.0	13238.532599619502
55.0	13223.205620743009
56.0	13238.576246856797
57.0	13272.268222070268
58.0	13279.831444505244
59.0	13261.133143233146
60.0	13239.757502941628
61.0	13244.015694784157
62.0	13234.562286158647
63.0	13282.617945398215
64.0	13297.167327444015
65.0	13276.537981401745
66.0	13302.603763790119
67.0	13330.317073864964
68.0	13273.726172519815
69.0	13319.998376825566
70.0	13327.320274347523
71.0	13362.79748277799
72.0	13427.64094076221
73.0	13431.466747311722
74.0	13460.6912595872
75.0	13509.670332801405
76.0	13531.86099513233
77.0	13564.717976797601
78.0	13566.902842048772
79.0	13520.551388258515
80.0	13445.410532469392
81.0	13429.648683875956
82.0	13335.260683172435
83.0	13173.744598454243
84.0	12963.59429242527
85.0	12825.897214088009
86.0	12508.955398415019
87.0	12202.952312044757
88.0	11822.552308006338
89.0	11265.324849159628
90.0	10666.655695371766
91.0	10058.710419953572
92.0	9361.099078851215
93.0	8576.138608951229
94.0	7764.417216960374
95.0	6761.815366844326
96.0	5573.724920375044
97.0	4186.253048014274
98.0	2552.2443422484807
99.0	807.9990419424391
