#Transcript position	Transcript coverage profile
0.0	6636.873041141062
1.0	6964.378873541516
2.0	7227.031360846577
3.0	7446.7702433872755
4.0	7654.131171316457
5.0	7909.988400988543
6.0	8129.545318315766
7.0	8318.294324745943
8.0	8521.20321547812
9.0	8644.889754804946
10.0	8798.523126606156
11.0	9009.782765808763
12.0	9240.566600780738
13.0	9429.433838934046
14.0	9596.385349125798
15.0	9759.019735431411
16.0	9866.142137444089
17.0	9951.025436903059
18.0	10018.455078345081
19.0	10072.009243063145
20.0	10172.703179292197
21.0	10269.148012214067
22.0	10353.417542128362
23.0	10467.674843111383
24.0	10546.492416800096
25.0	10643.417872611482
26.0	10788.344586487245
27.0	10931.765892601594
28.0	11052.228681814206
29.0	11118.339966648597
30.0	11168.708012019417
31.0	11236.122362421764
32.0	11238.284887512844
33.0	11276.300691936916
34.0	11396.680139962853
35.0	11512.08467454533
36.0	11586.777530063615
37.0	11615.348825317395
38.0	11591.910212881388
39.0	11634.22095831132
40.0	11695.964902563772
41.0	11691.644583252248
42.0	11757.05807919916
43.0	11785.784780146812
44.0	11771.8066220933
45.0	11777.796436934928
46.0	11821.389549981528
47.0	11823.061250783736
48.0	11821.663168985884
49.0	11773.883044126327
50.0	11801.411781439543
51.0	11819.417831584506
52.0	11793.635893385963
53.0	11755.030469531679
54.0	11723.093129119941
55.0	11735.45263269051
56.0	11772.02591719862
57.0	11809.91820125848
58.0	11830.308484786592
59.0	11840.542472871537
60.0	11856.002001759787
61.0	11886.952920473963
62.0	11899.643158743029
63.0	11959.635053643313
64.0	11982.59053073794
65.0	11988.241786553992
66.0	12026.412233562838
67.0	12044.907398176276
68.0	12007.924381686897
69.0	12071.967431653415
70.0	12082.616494838237
71.0	12134.421948103418
72.0	12228.71096192414
73.0	12257.128262009845
74.0	12257.377528324525
75.0	12328.092954805228
76.0	12377.676527294803
77.0	12419.632975268918
78.0	12451.224603751167
79.0	12415.545396269825
80.0	12398.651330464456
81.0	12396.818400266384
82.0	12314.638738484618
83.0	12146.56394527103
84.0	11907.916266075708
85.0	11713.506862344662
86.0	11360.15278158674
87.0	11045.402935335283
88.0	10682.463952413436
89.0	10182.128727596939
90.0	9614.563877401382
91.0	9014.156838462439
92.0	8351.41010116634
93.0	7580.343228160341
94.0	6817.589132137737
95.0	5874.360295068509
96.0	4773.584526096189
97.0	3554.809754120952
98.0	2130.1654094904143
99.0	673.9770465102769
