#Transcript position	Transcript coverage profile
0.0	102586.85523949075
1.0	105721.01666986212
2.0	106811.78587714063
3.0	107661.87594924633
4.0	108796.05496275055
5.0	110849.66603144277
6.0	112667.52171325142
7.0	114697.51314676041
8.0	115913.79485117749
9.0	116825.0490270843
10.0	119281.28735757797
11.0	121577.69931455028
12.0	123867.74474143196
13.0	125103.88538674013
14.0	126948.42806345309
15.0	129428.70124345012
16.0	128523.00348708082
17.0	128036.82851238408
18.0	127664.80125318853
19.0	128296.30736041695
20.0	129767.41707293758
21.0	130471.37633461037
22.0	132039.45294342964
23.0	134385.87162918717
24.0	136283.02620462893
25.0	137579.07192643412
26.0	139613.41208131085
27.0	141106.27064235276
28.0	142262.36732340962
29.0	142868.37607562236
30.0	142890.63586243114
31.0	146217.38915238163
32.0	146837.3951352917
33.0	147616.05835136838
34.0	148634.95650069596
35.0	150475.85818437624
36.0	150302.60188876165
37.0	149624.6361854583
38.0	148491.66654419535
39.0	148713.5094773935
40.0	149894.5092915545
41.0	149819.10285697895
42.0	151659.77500329062
43.0	152560.45039343985
44.0	153118.85320837933
45.0	154456.97104920103
46.0	154547.61739038228
47.0	154622.3796599793
48.0	155685.98355374346
49.0	155591.4043421393
50.0	155777.69008941363
51.0	155967.30258405913
52.0	156236.12063297883
53.0	156164.17452399968
54.0	156372.34130223456
55.0	157465.84647990542
56.0	158313.30344407627
57.0	159318.8049811905
58.0	159657.43115652868
59.0	159997.78587740636
60.0	160995.7762733971
61.0	162261.63164047778
62.0	163348.77760176285
63.0	163628.46838344098
64.0	164312.6272031982
65.0	164830.3773678379
66.0	165465.10917551338
67.0	166757.67419796973
68.0	166619.87998956442
69.0	167705.36737853358
70.0	169185.08544346146
71.0	170776.59443181465
72.0	173582.65049866377
73.0	173453.35262865518
74.0	173356.04569612644
75.0	174333.1174505403
76.0	174693.8410175135
77.0	174303.97894951762
78.0	174399.23157503293
79.0	174332.63996272488
80.0	173882.7374409273
81.0	173720.83045704724
82.0	172446.03074576
83.0	169336.93765440173
84.0	165726.45500384114
85.0	163563.61245748008
86.0	156733.56208182237
87.0	152224.49357665764
88.0	146886.154647376
89.0	137925.08512476715
90.0	130049.2478205352
91.0	120697.994556929
92.0	110015.2469446904
93.0	99653.39788528509
94.0	88028.34616569501
95.0	74741.12860111402
96.0	58771.70028029888
97.0	41621.489050028766
98.0	24783.783939254576
99.0	8312.342717083338
