#Transcript position	Transcript coverage profile
0.0	74283.30484013063
1.0	76680.84963887127
2.0	77560.7382602498
3.0	78114.58308214248
4.0	78765.7343761728
5.0	79996.82953767425
6.0	81114.9143848631
7.0	82297.16368267186
8.0	83166.2985111243
9.0	83658.02993791424
10.0	85186.83840902067
11.0	86726.91068426371
12.0	88285.44390716378
13.0	88909.45908241626
14.0	89939.1011337058
15.0	91653.42050931873
16.0	91081.9325964945
17.0	90712.01217823531
18.0	90472.41108982802
19.0	90959.30416694404
20.0	91989.23768878612
21.0	92359.15745759755
22.0	93382.39812890063
23.0	94771.81026393005
24.0	96111.30556613863
25.0	97070.22626541469
26.0	98596.98325142245
27.0	99851.14146285466
28.0	100647.10836005758
29.0	101249.84364944547
30.0	101400.44354407158
31.0	103760.2911487038
32.0	104391.64428228793
33.0	105242.80471830511
34.0	106161.19050124663
35.0	107717.95336369729
36.0	107823.31857619647
37.0	107655.10988376987
38.0	106896.03712755885
39.0	107130.83292077605
40.0	108129.26182834934
41.0	108178.99427703729
42.0	109485.71862555364
43.0	110135.21753922253
44.0	110646.27410322819
45.0	111834.62747603995
46.0	112264.93802638786
47.0	112656.10460420554
48.0	113511.66878691934
49.0	113530.10390087681
50.0	113959.4462790831
51.0	114473.7095385577
52.0	114945.24682573511
53.0	115061.01083897043
54.0	115360.02763126181
55.0	116287.08242573107
56.0	117065.91264523618
57.0	117945.21398912273
58.0	118345.93547968533
59.0	118687.54002252476
60.0	119630.30475837279
61.0	120594.11036882477
62.0	121581.86910704673
63.0	122118.90320474407
64.0	122831.84786796154
65.0	123367.14515605527
66.0	123934.99441886519
67.0	125007.31767832664
68.0	125130.46075046975
69.0	126060.5514987017
70.0	127334.13888923674
71.0	128691.01200875518
72.0	130933.14098143853
73.0	131166.07945658237
74.0	131162.93658324156
75.0	132050.2569913425
76.0	132495.59246331514
77.0	132405.32480847996
78.0	132660.60729798995
79.0	132786.93941567536
80.0	132644.91468303784
81.0	132894.58172149264
82.0	132110.09827351593
83.0	129724.04373097645
84.0	127360.09572665437
85.0	125815.23004908205
86.0	120991.64573672332
87.0	117855.02696212131
88.0	113971.75509819898
89.0	107358.66033964966
90.0	101391.49983769821
91.0	94620.68749967104
92.0	86853.58289171783
93.0	79067.55102981535
94.0	70307.50871317071
95.0	60228.18400804
96.0	47764.895123021546
97.0	33723.04749321561
98.0	19612.201837519475
99.0	6237.688004660974
