#Transcript position	Transcript coverage profile
0.0	23051.36746579094
1.0	23100.10296560707
2.0	22177.27314869551
3.0	21396.19611186095
4.0	21252.083984102963
5.0	21204.69475195232
6.0	21247.939358044514
7.0	21640.353802638343
8.0	21699.600411161766
9.0	21610.288602216366
10.0	22474.554842180387
11.0	23314.039123339957
12.0	24197.184748986096
13.0	24310.761316080265
14.0	25055.500990655757
15.0	26019.653722112143
16.0	24931.08504138163
17.0	24317.778565705798
18.0	23670.83077212061
19.0	24068.30601441605
20.0	24468.978620843434
21.0	24535.29334569379
22.0	25126.64392730972
23.0	26129.707438318404
24.0	27116.102333858908
25.0	27747.701027799674
26.0	28761.874524098355
27.0	29264.98400672494
28.0	29746.07023964176
29.0	29916.09202665352
30.0	30016.625664112646
31.0	31819.07925847144
32.0	32345.121273498462
33.0	32992.00539308319
34.0	33416.70316514936
35.0	34282.99192407933
36.0	34284.39505891418
37.0	33832.72034115633
38.0	32933.14482517352
39.0	32862.62695129259
40.0	33396.56481071745
41.0	33460.42967333713
42.0	34660.74592213191
43.0	34936.58954807873
44.0	35091.33391152703
45.0	36050.769220143906
46.0	35956.58244237541
47.0	36011.687266685236
48.0	36566.79070143104
49.0	36583.54010002771
50.0	36765.08134988624
51.0	37054.81861233271
52.0	37176.89028188867
53.0	36999.91470133652
54.0	37331.10766344979
55.0	38122.149423974515
56.0	38356.579476825216
57.0	38661.47252933666
58.0	38455.63557397397
59.0	38563.885786820894
60.0	39191.16213203326
61.0	39892.60643271625
62.0	40094.73148935716
63.0	39919.91976661565
64.0	40101.9449460754
65.0	40310.2201623376
66.0	40411.34886649433
67.0	40918.30271954678
68.0	40999.30160364635
69.0	41651.178109346976
70.0	42553.32650758432
71.0	43357.98029000307
72.0	44659.94131255768
73.0	44323.01432122992
74.0	43784.95767317215
75.0	43955.56230336926
76.0	43937.80968211131
77.0	43419.27685824033
78.0	43655.96223141714
79.0	43655.48141664731
80.0	43423.98805653819
81.0	43507.79117401414
82.0	42620.94836232357
83.0	40492.392990219276
84.0	39117.68939101723
85.0	38141.166249415255
86.0	34740.392254387116
87.0	33458.97664092889
88.0	31601.250249982437
89.0	28284.595393996467
90.0	25882.95937690067
91.0	23196.74731921756
92.0	20090.39015952216
93.0	17688.367286758625
94.0	15212.19685440568
95.0	11948.567314455173
96.0	8211.19349250193
97.0	4943.131860732541
98.0	3067.6439696993734
99.0	1180.3986150659637
