#Transcript position	Transcript coverage profile
0.0	1867.00559002131
1.0	1924.642085976882
2.0	1956.0942707168729
3.0	1974.2967259822901
4.0	1967.9362701014459
5.0	1998.7253303264304
6.0	2020.8935300442838
7.0	2065.8409225893547
8.0	2115.472024280163
9.0	2110.73268992865
10.0	2141.467130166243
11.0	2273.5208820752473
12.0	2449.687941638084
13.0	2532.2755100980926
14.0	2616.2344366605203
15.0	2642.896601326222
16.0	2658.269258067429
17.0	2689.9794440736155
18.0	2641.8960026638993
19.0	2606.828234202408
20.0	2632.060406398348
21.0	2637.3559263726625
22.0	2685.5554826693306
23.0	2772.367069557273
24.0	2861.0486296563963
25.0	2938.1912741075953
26.0	3075.88483975236
27.0	3159.554403645219
28.0	3216.796713695799
29.0	3208.2360759081307
30.0	3242.053672026205
31.0	3268.4635065744806
32.0	3282.017182125725
33.0	3348.1941831812187
34.0	3430.298728813226
35.0	3546.213460892703
36.0	3607.0754074661163
37.0	3632.8026586499873
38.0	3581.314483379242
39.0	3611.094105309306
40.0	3667.571476326114
41.0	3658.468989846419
42.0	3732.289128320316
43.0	3697.8590174890946
44.0	3674.55159057997
45.0	3658.2630915391874
46.0	3684.810395829681
47.0	3708.757842700886
48.0	3686.310789277657
49.0	3568.0694986834333
50.0	3553.556716030207
51.0	3453.0429503902606
52.0	3432.863827463916
53.0	3405.5714311896504
54.0	3391.1861142818343
55.0	3382.6703619791333
56.0	3454.3427468268546
57.0	3475.3194614477134
58.0	3456.1832604621386
59.0	3427.8157052584047
60.0	3412.7112726359724
61.0	3443.4713989276174
62.0	3438.51988567972
63.0	3458.7812328123355
64.0	3469.311571904047
65.0	3445.9292240447644
66.0	3498.138050716775
67.0	3545.5105568987838
68.0	3589.140358778181
69.0	3704.7896538375694
70.0	3734.2059842017698
71.0	3755.8888228143455
72.0	3786.63581633451
73.0	3799.0038729265257
74.0	3789.420802651405
75.0	3814.747277836166
76.0	3843.1065996597185
77.0	3888.8166842225633
78.0	3955.1802407384953
79.0	3908.1128892228658
80.0	3857.864500760052
81.0	3891.389045419613
82.0	3846.878331526733
83.0	3727.1873227190968
84.0	3600.364405962357
85.0	3573.397034992232
86.0	3367.0898554111095
87.0	3249.1572473368356
88.0	3100.9043582349864
89.0	2878.4125428345365
90.0	2696.6403445606866
91.0	2502.650772312468
92.0	2286.58685915559
93.0	1983.316631128702
94.0	1698.922902083008
95.0	1290.0998534570156
96.0	910.8057238776191
97.0	647.7274143308236
98.0	370.29771047536804
99.0	103.0349497415611
