#Transcript position	Transcript coverage profile
0.0	48599.85739962601
1.0	48721.54801382759
2.0	46882.815468193956
3.0	44901.18865836087
4.0	44852.93386822696
5.0	44757.519269721735
6.0	44262.18032581522
7.0	44550.436138532605
8.0	44721.51437866465
9.0	44384.911105866406
10.0	46458.32432397286
11.0	48049.28337141863
12.0	49760.7666578982
13.0	49357.50815228338
14.0	50609.22597478088
15.0	53437.10652489672
16.0	50938.59314596363
17.0	49589.00746198773
18.0	48722.45952453809
19.0	49736.12957980026
20.0	50995.14946139602
21.0	51786.449996368414
22.0	53059.58894783809
23.0	55432.87630343429
24.0	58174.2054600956
25.0	60094.306177365535
26.0	62300.122479185775
27.0	63741.84074989258
28.0	64877.83852922516
29.0	65017.90256966301
30.0	65561.84337556922
31.0	69879.71183145989
32.0	70783.62696579722
33.0	72562.23250510485
34.0	73805.95010815343
35.0	76065.58525361722
36.0	75806.96492483636
37.0	74632.10833924291
38.0	71033.54548888127
39.0	70148.88316092726
40.0	71165.80449404081
41.0	71705.44207518818
42.0	74929.35719288205
43.0	76024.80006485542
44.0	76556.40205245798
45.0	78766.11601010515
46.0	78973.6562437236
47.0	79550.46543929409
48.0	81411.9213529133
49.0	81933.85180053898
50.0	83885.22311252207
51.0	84358.28088535342
52.0	84875.18863554689
53.0	84891.38255096425
54.0	84970.86315990727
55.0	87078.5209082233
56.0	88661.25318070344
57.0	89870.98210182937
58.0	89837.98283522473
59.0	90098.99876885772
60.0	91184.17636319317
61.0	93541.1088437093
62.0	95645.39874943784
63.0	95515.52425154841
64.0	96269.24680048336
65.0	97679.32927565828
66.0	98303.1197819394
67.0	99747.49017143242
68.0	99793.61288757478
69.0	101255.70058319866
70.0	103571.73799865953
71.0	105959.3011333973
72.0	109680.68922742883
73.0	108736.08037993626
74.0	107754.42124973207
75.0	108481.76761430205
76.0	109493.68884531644
77.0	108479.20208259528
78.0	109446.66641095582
79.0	109201.24382245367
80.0	109336.6751347536
81.0	110454.99668911993
82.0	108565.61199533725
83.0	102622.46426027159
84.0	99017.26543589232
85.0	96262.74123739496
86.0	87564.92403237146
87.0	84210.4823739205
88.0	79639.66310648617
89.0	71349.48001670437
90.0	65783.09176865652
91.0	58684.45008634525
92.0	51177.1417049505
93.0	45394.49163932942
94.0	39318.39034412554
95.0	31426.375064279448
96.0	20685.299789564786
97.0	12560.816806346045
98.0	7338.6015340277645
99.0	2738.1153752003042
