#Transcript position	Transcript coverage profile
0.0	40036.527514581445
1.0	40369.898914969956
2.0	39193.65222169037
3.0	37943.40293666543
4.0	37796.857945555996
5.0	37645.38400559416
6.0	37225.2980431797
7.0	37266.49772775874
8.0	37765.70977225239
9.0	37735.96573151478
10.0	39163.49485179999
11.0	40304.97703783304
12.0	41725.42626612937
13.0	41887.48541474444
14.0	43253.08179096791
15.0	45218.452908879364
16.0	43573.61344416349
17.0	42455.94991962937
18.0	41696.72686123844
19.0	42306.83472687974
20.0	43258.85598504684
21.0	43759.63095462904
22.0	44708.38648299693
23.0	46683.2772152587
24.0	48748.94668045385
25.0	50349.65652706159
26.0	52504.548048224
27.0	53727.762307636105
28.0	54597.3154806618
29.0	54749.70993465856
30.0	55217.871134114044
31.0	58676.63668312243
32.0	59794.80549618041
33.0	61320.53924885647
34.0	62638.255057094015
35.0	64516.94013191954
36.0	64152.70883903023
37.0	62901.75340151192
38.0	60591.105070387384
39.0	60184.35096132932
40.0	60869.668094913446
41.0	61295.90779264986
42.0	63806.10234572447
43.0	64848.34489305011
44.0	65319.09969398461
45.0	67080.5443120051
46.0	67381.06846092461
47.0	67908.47679228263
48.0	69410.15494238667
49.0	69685.94664868487
50.0	71033.26027918748
51.0	71401.50482219268
52.0	72192.50626405056
53.0	72267.67304689814
54.0	72306.89304614053
55.0	73912.30483121856
56.0	75300.55980704834
57.0	76101.38514318518
58.0	76256.45079317002
59.0	76701.27258936412
60.0	77703.73901681272
61.0	79347.74810928162
62.0	80706.17225510669
63.0	80347.29179042959
64.0	81105.31010902247
65.0	82276.15123450427
66.0	82927.70449643313
67.0	84230.78500517781
68.0	84677.87577923689
69.0	86235.62965156994
70.0	87950.68518012867
71.0	89879.42761020406
72.0	93155.83286676959
73.0	92879.91832734445
74.0	92072.37251366873
75.0	92689.61684040922
76.0	93286.6018151702
77.0	92246.69691769921
78.0	92777.60815047355
79.0	92506.66412838823
80.0	92596.45967331363
81.0	92986.63777799977
82.0	91078.98502942553
83.0	86577.00665957258
84.0	82935.88988771036
85.0	80192.35364415999
86.0	73133.61419651
87.0	70160.6812631329
88.0	66335.52308410946
89.0	59783.978378549036
90.0	54835.599987779664
91.0	49450.283044277654
92.0	42945.009053219095
93.0	37882.004604437556
94.0	32582.954057966675
95.0	25387.142233886032
96.0	16589.630049099414
97.0	10015.781932953027
98.0	6122.6215451806065
99.0	2508.206693597757
