#Transcript position	Transcript coverage profile
0.0	115461.93570033755
1.0	118763.53034213257
2.0	119967.8729547369
3.0	120504.00099595323
4.0	121698.06293911826
5.0	123467.39784162855
6.0	124873.38740522754
7.0	126393.8446921322
8.0	128393.4459384652
9.0	129590.23991852705
10.0	132683.83529683907
11.0	135384.01263222232
12.0	138230.0164841737
13.0	139568.77194427358
14.0	142039.22670670823
15.0	146004.92083955076
16.0	145726.57331870965
17.0	145584.00178856918
18.0	146005.12552104561
19.0	147475.49821999704
20.0	150071.06263419663
21.0	151892.16700655082
22.0	154180.90514559887
23.0	157712.49132936925
24.0	160810.4468743302
25.0	163609.2967146223
26.0	167414.9154917208
27.0	170589.7667398247
28.0	172678.2971790403
29.0	174284.34694315595
30.0	175280.24790697717
31.0	180046.67309937943
32.0	182032.01631315443
33.0	184217.69344185028
34.0	186873.96982499544
35.0	190599.83176125833
36.0	190956.36540939074
37.0	190879.90602542425
38.0	189314.08086533894
39.0	190053.85057419844
40.0	192276.69653349026
41.0	192846.8983948828
42.0	195998.7699760093
43.0	197794.36658016022
44.0	199208.55505284815
45.0	201845.01715569367
46.0	203633.2010518629
47.0	205161.78122826992
48.0	207734.30317550155
49.0	208598.3670062085
50.0	210773.2990598954
51.0	212007.8871745521
52.0	213841.64481272048
53.0	214735.51910720053
54.0	215541.00140682503
55.0	218068.77595481274
56.0	220888.80599529232
57.0	223171.2360566861
58.0	224616.89385619565
59.0	226024.45483344558
60.0	228001.6194238396
61.0	230373.67847777958
62.0	233030.77168879425
63.0	234367.45320446152
64.0	236152.13470508528
65.0	238122.31324981086
66.0	240085.66490842556
67.0	242505.64273153036
68.0	243302.18905493777
69.0	245871.87539121238
70.0	248630.1613128133
71.0	251930.6473800267
72.0	257423.1440795625
73.0	258316.2157364014
74.0	258845.11368166094
75.0	261230.73651338828
76.0	263034.13418924593
77.0	263183.51473008946
78.0	264139.14874443883
79.0	264550.6940850227
80.0	265050.46781479695
81.0	265890.58695548447
82.0	264506.52097543154
83.0	259720.40098665853
84.0	254657.94299309424
85.0	250874.81424115042
86.0	241129.06682006855
87.0	234489.73637386117
88.0	226792.1609113552
89.0	213746.41660596448
90.0	201971.10789624404
91.0	188379.41708332565
92.0	172893.27941394137
93.0	157029.99325735035
94.0	139879.71464703453
95.0	119317.6609286258
96.0	93418.3579023324
97.0	65817.21618529901
98.0	37465.55490591317
99.0	11760.067395028978
