#Transcript position	Transcript coverage profile
0.0	1181.27827404736
1.0	1241.8607631074076
2.0	1282.7872891179404
3.0	1315.6922247997106
4.0	1336.970920211795
5.0	1371.0639597149
6.0	1404.127763405353
7.0	1428.2989522782827
8.0	1459.3246121364737
9.0	1448.280243847678
10.0	1453.2066635696597
11.0	1536.4993705622549
12.0	1645.56944559016
13.0	1729.503914795362
14.0	1812.1027814441295
15.0	1849.3352972133596
16.0	1870.3782772282411
17.0	1889.0809046093907
18.0	1875.583388184135
19.0	1867.3885213758551
20.0	1905.4691595860274
21.0	1920.3676344079875
22.0	1940.9172645790284
23.0	1998.9819938298965
24.0	2046.497860900965
25.0	2085.811275227693
26.0	2194.355925974052
27.0	2247.7600280382035
28.0	2306.0347634340483
29.0	2308.6039256624103
30.0	2324.2938870912662
31.0	2335.5823514843228
32.0	2327.5748739395044
33.0	2348.9413631801376
34.0	2431.188089302546
35.0	2492.367687083227
36.0	2533.346002718743
37.0	2547.693425315632
38.0	2514.891998917167
39.0	2537.5776208206867
40.0	2600.679453308827
41.0	2592.4728182744607
42.0	2636.801706664986
43.0	2632.0143558255327
44.0	2600.143657696191
45.0	2584.773214260317
46.0	2610.3595729995054
47.0	2631.143093290745
48.0	2611.645466737436
49.0	2533.4325426067894
50.0	2537.532064762558
51.0	2515.3165792149757
52.0	2469.1298350781813
53.0	2436.4707414469344
54.0	2426.1782900347666
55.0	2421.4888939288862
56.0	2449.5047812295306
57.0	2457.8840682816517
58.0	2446.442554599354
59.0	2430.186758118902
60.0	2437.814310357987
61.0	2449.4562028679125
62.0	2452.1998127742513
63.0	2491.496896156395
64.0	2513.6140271316235
65.0	2515.4345296137612
66.0	2529.3458694549495
67.0	2543.2155887575354
68.0	2539.7546929417426
69.0	2608.8417561490332
70.0	2623.70633323777
71.0	2648.9194734124953
72.0	2693.0547282546468
73.0	2701.3711083460335
74.0	2680.9246342082224
75.0	2689.065607833976
76.0	2730.8149646511047
77.0	2776.2198439647705
78.0	2822.985671780957
79.0	2801.367428726665
80.0	2801.448439726881
81.0	2851.71630934787
82.0	2803.350716192143
83.0	2721.6317862233113
84.0	2607.3886036155086
85.0	2524.2310020488317
86.0	2364.1984105264455
87.0	2243.9700412101706
88.0	2133.98610151797
89.0	1993.0816297434626
90.0	1848.8298209490608
91.0	1691.4031021419964
92.0	1557.1380191558167
93.0	1380.4166754223234
94.0	1210.9034870862592
95.0	927.0008540679792
96.0	665.9521885994712
97.0	483.0253210088728
98.0	284.20302127753246
99.0	70.98380682669068
