#Transcript position	Transcript coverage profile
0.0	7229.8247263352105
1.0	7549.581703773726
2.0	7814.358624452168
3.0	8037.311660335262
4.0	8260.320327503294
5.0	8539.720049884876
6.0	8801.310968801126
7.0	9054.245572929802
8.0	9291.908764565307
9.0	9449.913284351966
10.0	9642.796222087514
11.0	9889.594367327114
12.0	10155.618109850247
13.0	10368.361358251248
14.0	10557.685135710622
15.0	10739.111490922674
16.0	10882.67464477767
17.0	11015.735016448847
18.0	11103.65234413904
19.0	11170.673484275942
20.0	11286.838696585648
21.0	11410.08726571856
22.0	11512.381321470428
23.0	11646.776664915682
24.0	11756.290449109285
25.0	11862.234043945391
26.0	12041.122823726524
27.0	12203.524731342968
28.0	12323.095064128896
29.0	12397.555778793318
30.0	12460.579170268209
31.0	12546.660098358485
32.0	12572.903892787132
33.0	12625.431905653259
34.0	12763.562693637241
35.0	12892.207082355782
36.0	12954.763737924977
37.0	12999.375921156583
38.0	12972.232674908188
39.0	13044.274445289726
40.0	13131.00183826509
41.0	13133.27520469291
42.0	13200.955777902976
43.0	13237.575358386188
44.0	13231.571382397253
45.0	13242.950031337523
46.0	13299.122080806714
47.0	13320.092445757633
48.0	13310.826394136531
49.0	13239.201253123596
50.0	13275.856740371566
51.0	13275.432027479164
52.0	13240.948989668172
53.0	13199.07414248067
54.0	13182.370063253853
55.0	13186.571994497128
56.0	13228.573659411883
57.0	13272.419125922197
58.0	13287.72675897687
59.0	13286.031456561443
60.0	13300.628275096064
61.0	13340.48451180505
62.0	13377.331078077787
63.0	13468.232719591108
64.0	13494.045930604005
65.0	13491.422327652068
66.0	13548.429458393291
67.0	13572.462590384008
68.0	13539.690489762874
69.0	13599.19962729649
70.0	13611.03544876307
71.0	13682.566529375474
72.0	13799.602959293074
73.0	13827.077527819982
74.0	13840.526602890586
75.0	13900.799662148262
76.0	13955.40583982875
77.0	14016.33089830791
78.0	14043.718934935567
79.0	13994.892245706182
80.0	13984.5048815274
81.0	13994.299185296468
82.0	13886.024600130844
83.0	13712.219267560651
84.0	13462.22061432863
85.0	13244.414333179933
86.0	12842.365356412038
87.0	12467.819651803506
88.0	12056.177112256113
89.0	11489.34977244042
90.0	10855.952495917038
91.0	10181.789818049778
92.0	9461.841801055034
93.0	8613.224304737192
94.0	7718.599977349441
95.0	6648.647977896168
96.0	5438.586119884514
97.0	4050.4570446009943
98.0	2428.003871986475
99.0	761.5699262959288
