#Transcript position	Transcript coverage profile
0.0	132059.65550828382
1.0	137042.11379662273
2.0	138187.28833351983
3.0	138788.73946155253
4.0	139846.86155189932
5.0	141741.9103059237
6.0	143148.75357813312
7.0	145915.61634482158
8.0	148171.40955498492
9.0	149000.88761579478
10.0	152547.82762083507
11.0	155299.57188029832
12.0	159614.2708308362
13.0	160722.93241323452
14.0	162554.59870694994
15.0	167211.802609951
16.0	165646.3421509765
17.0	164388.90784273908
18.0	162934.20584718487
19.0	164532.078022488
20.0	167232.26653254742
21.0	169078.54556364127
22.0	171248.41712871974
23.0	174671.84038354992
24.0	178500.0234459569
25.0	181161.61730638635
26.0	184769.15210657453
27.0	188464.76019852943
28.0	190203.73902856378
29.0	191547.58670379882
30.0	192337.47763948762
31.0	198996.8327517618
32.0	200582.07926867515
33.0	203573.05120570314
34.0	206258.06537882396
35.0	210700.71358106958
36.0	212151.94627057467
37.0	211598.16640479479
38.0	208357.12975310138
39.0	208389.7566514495
40.0	210981.19239754608
41.0	212071.1793907014
42.0	217862.61908404576
43.0	220698.66914746168
44.0	222907.73654575474
45.0	226077.4476233311
46.0	227033.85437692818
47.0	228251.7448171611
48.0	230690.37031644353
49.0	232220.59838284494
50.0	235578.6675802299
51.0	237119.7028027434
52.0	240263.332936055
53.0	241489.26345123348
54.0	242780.2426773595
55.0	246372.78331976628
56.0	249016.67809570683
57.0	252359.02796018112
58.0	253584.07084633003
59.0	255439.2029139081
60.0	258238.60146205578
61.0	261725.47813168116
62.0	265537.3768558932
63.0	266725.292907755
64.0	269282.09012386797
65.0	272248.32935164095
66.0	274845.22559270385
67.0	278022.0987172188
68.0	279921.75020389043
69.0	283033.1798318337
70.0	287215.53839464404
71.0	291311.7589431911
72.0	297738.0181621648
73.0	299349.98224493884
74.0	300190.3401484937
75.0	304000.0558168904
76.0	307331.8043685735
77.0	308340.0007705346
78.0	309933.5129450558
79.0	310513.21405991033
80.0	311073.9855035994
81.0	313552.37310825684
82.0	312755.698330439
83.0	306085.0798025218
84.0	301060.3669733195
85.0	296645.1522726262
86.0	284079.79955980665
87.0	277587.1722997172
88.0	268641.5014533006
89.0	252461.4852098249
90.0	239689.33942345183
91.0	224673.1863319723
92.0	206863.6289337648
93.0	189772.66753553195
94.0	168742.36927635747
95.0	145120.58835751892
96.0	114681.98519741226
97.0	79683.83249156142
98.0	45044.70192780314
99.0	13590.10401674002
