#Transcript position	Transcript coverage profile
0.0	8375.537013182167
1.0	8741.341488275188
2.0	9066.588815660969
3.0	9324.763292089276
4.0	9600.76741268609
5.0	9956.221977951336
6.0	10292.350020846628
7.0	10578.445588187398
8.0	10868.82900832147
9.0	11062.211355277603
10.0	11239.77084130208
11.0	11516.94356613576
12.0	11832.267370882542
13.0	12016.487451707215
14.0	12193.1904834821
15.0	12354.75913390367
16.0	12472.491607192016
17.0	12574.721372535152
18.0	12626.048632896864
19.0	12648.212569112084
20.0	12749.804010232316
21.0	12835.971142521612
22.0	12931.978649673103
23.0	13051.231844037104
24.0	13128.524163532999
25.0	13208.532144050067
26.0	13369.815834514935
27.0	13479.949971247832
28.0	13579.451904165337
29.0	13603.698284096341
30.0	13655.46766993661
31.0	13720.710270387523
32.0	13698.574325204989
33.0	13703.639324261405
34.0	13819.504665099403
35.0	13897.737035840308
36.0	13949.394237204102
37.0	13979.733646051138
38.0	13942.499653679928
39.0	13971.29685872637
40.0	14013.72021939772
41.0	14007.570077271273
42.0	14034.097045530967
43.0	14036.438338898122
44.0	14006.237571122334
45.0	14022.774928494144
46.0	14036.810336760947
47.0	14028.558221001533
48.0	14025.950488222012
49.0	13911.557643678305
50.0	13901.938031768832
51.0	13873.97049272195
52.0	13813.456296180777
53.0	13724.187250375528
54.0	13674.72302169816
55.0	13651.769216929693
56.0	13681.797627040045
57.0	13697.736036196431
58.0	13715.912494709984
59.0	13698.120505775361
60.0	13660.386123113085
61.0	13642.510483384875
62.0	13617.680346274972
63.0	13689.266543597654
64.0	13716.690705075218
65.0	13687.753663737501
66.0	13707.390203189623
67.0	13738.920891028734
68.0	13680.107846479052
69.0	13725.817207445458
70.0	13713.107248975852
71.0	13745.167550508586
72.0	13808.528134280634
73.0	13806.164230250357
74.0	13823.98704259962
75.0	13867.552278743227
76.0	13894.308695281254
77.0	13956.383162915283
78.0	13953.831278068179
79.0	13909.509916827756
80.0	13816.451221132633
81.0	13759.217949785372
82.0	13640.310359000152
83.0	13495.177940109414
84.0	13276.665646560208
85.0	13121.155017736983
86.0	12788.814104414389
87.0	12451.934288781262
88.0	12061.81790228927
89.0	11495.6240563405
90.0	10869.731591300359
91.0	10261.303752326672
92.0	9562.925641955833
93.0	8738.429630142324
94.0	7902.355780146908
95.0	6890.832510300165
96.0	5659.520373798965
97.0	4250.308538555141
98.0	2579.4803960261843
99.0	815.7458822627816
