#Transcript position	Transcript coverage profile
0.0	6809.567305497661
1.0	7108.611305526471
2.0	7372.358480659761
3.0	7613.874884076042
4.0	7854.934999905209
5.0	8140.55186331945
6.0	8404.07622243654
7.0	8631.321380621617
8.0	8881.473237669303
9.0	9061.804681514071
10.0	9259.161284051776
11.0	9494.919646805483
12.0	9724.767361684178
13.0	9909.935432741486
14.0	10112.94097518298
15.0	10318.933246669212
16.0	10461.715658971341
17.0	10579.28256608144
18.0	10668.95244667017
19.0	10746.922192997634
20.0	10880.399822563342
21.0	10986.262587656798
22.0	11087.488014608427
23.0	11228.743664468115
24.0	11328.544654798305
25.0	11424.437829486225
26.0	11600.227449782033
27.0	11743.666308269587
28.0	11860.314340795207
29.0	11924.759185938496
30.0	11966.05159298081
31.0	12043.784378608445
32.0	12065.040280799822
33.0	12118.15657369039
34.0	12229.384001235068
35.0	12326.03395494225
36.0	12380.86358465807
37.0	12407.017949810948
38.0	12394.29244864433
39.0	12435.041458162337
40.0	12499.458287878138
41.0	12497.304132109024
42.0	12566.243852153995
43.0	12578.73321453169
44.0	12570.233205109507
45.0	12583.12937302624
46.0	12613.380243028314
47.0	12612.155129046261
48.0	12595.856426345526
49.0	12539.97710045775
50.0	12584.590708199337
51.0	12580.871357458467
52.0	12550.828060683545
53.0	12520.288185879153
54.0	12507.003436682711
55.0	12523.141285952817
56.0	12579.955015858775
57.0	12621.179091123293
58.0	12644.291671899338
59.0	12627.60436941758
60.0	12618.00474844091
61.0	12638.124057677176
62.0	12649.110840298972
63.0	12703.974862065046
64.0	12717.931809968759
65.0	12713.829182554337
66.0	12742.271187808967
67.0	12767.764642959324
68.0	12734.001610683717
69.0	12783.145680756334
70.0	12764.95913626636
71.0	12809.408577077904
72.0	12894.075830622907
73.0	12911.141901358234
74.0	12930.843386177694
75.0	12983.855109594973
76.0	13017.755387143887
77.0	13059.979136199161
78.0	13072.260705936904
79.0	13018.986990800051
80.0	12986.976325140502
81.0	12961.289522069637
82.0	12883.002719480508
83.0	12751.090663775462
84.0	12532.762507434474
85.0	12371.010663869405
86.0	12051.096194871412
87.0	11744.216345219878
88.0	11368.092906305375
89.0	10849.547844670911
90.0	10258.50951585334
91.0	9611.999486971
92.0	8905.476980657968
93.0	8083.23520257973
94.0	7225.4532582470865
95.0	6246.653161016655
96.0	5078.110993766236
97.0	3781.9251059434705
98.0	2288.451797505954
99.0	734.5520218772375
