#Transcript position	Transcript coverage profile
0.0	1037.758211606128
1.0	1088.014767642692
2.0	1128.0410128797346
3.0	1159.1242007924761
4.0	1171.0827142019966
5.0	1206.0744713372721
6.0	1240.7683893056749
7.0	1255.7070069262472
8.0	1287.7824972850117
9.0	1286.390853121979
10.0	1298.0731417333404
11.0	1381.384820841052
12.0	1467.2932244627207
13.0	1526.8818104484487
14.0	1610.1319967540178
15.0	1681.6683239340707
16.0	1708.9844616216735
17.0	1717.3789510534368
18.0	1702.022827045048
19.0	1690.6822287753603
20.0	1726.2699101799776
21.0	1730.2409097424088
22.0	1731.5985027982256
23.0	1779.7274131325175
24.0	1826.1505665743614
25.0	1859.416087476535
26.0	1969.2392915773344
27.0	2023.4269499835423
28.0	2074.92443128442
29.0	2084.6458578956367
30.0	2089.0741432253844
31.0	2090.33558970371
32.0	2078.0797092539415
33.0	2096.3263563192013
34.0	2145.6405207520925
35.0	2190.0643772396566
36.0	2230.200496202895
37.0	2235.9385374819162
38.0	2218.296692853477
39.0	2231.8018014155664
40.0	2282.7873028653994
41.0	2269.200505788535
42.0	2302.3779364085854
43.0	2299.6728994089085
44.0	2294.1635302591353
45.0	2287.2350718004427
46.0	2301.89574727038
47.0	2323.073068672571
48.0	2303.250602285499
49.0	2242.2940800762617
50.0	2275.0148712927257
51.0	2249.8339003331125
52.0	2203.6710055082176
53.0	2174.9339390175187
54.0	2140.5675020288686
55.0	2138.693372328736
56.0	2182.4243085839203
57.0	2204.4652239220977
58.0	2202.7995991897737
59.0	2187.7919028364804
60.0	2176.6004883923592
61.0	2187.471935218762
62.0	2187.3144265180636
63.0	2215.0518344697434
64.0	2219.950164306727
65.0	2225.4485916202907
66.0	2231.8643177184294
67.0	2242.1016503484993
68.0	2224.524599360288
69.0	2283.2630011172364
70.0	2277.736779437656
71.0	2297.961489006998
72.0	2330.5845817520435
73.0	2336.457065577773
74.0	2322.736085318681
75.0	2332.670321662131
76.0	2356.481738081927
77.0	2390.8116647575353
78.0	2419.5936966014983
79.0	2395.3264975786956
80.0	2391.733341085553
81.0	2426.0654705281604
82.0	2396.2083266676977
83.0	2344.0324437168542
84.0	2255.673242435106
85.0	2215.145767699838
86.0	2100.8585418094212
87.0	2027.8246960309157
88.0	1960.1377828031393
89.0	1845.4010033174222
90.0	1713.3142360274892
91.0	1565.243265688291
92.0	1436.9421822637191
93.0	1259.9310600378255
94.0	1104.6644111461378
95.0	862.2970228988049
96.0	602.6270401442466
97.0	441.50112864449284
98.0	269.8059016741307
99.0	74.02215455741421
