#Transcript position	Transcript coverage profile
0.0	98362.065261847
1.0	101404.13241667331
2.0	102525.8023548736
3.0	103241.7080275328
4.0	104785.45069722654
5.0	106870.06530562832
6.0	108551.04824443819
7.0	110652.22094849302
8.0	112844.27351915889
9.0	114078.84087055571
10.0	117372.90636123934
11.0	120236.9367648703
12.0	123043.89635386836
13.0	124408.4355448128
14.0	126215.43792474503
15.0	129858.68166616114
16.0	130112.17986391553
17.0	130671.5080509322
18.0	131274.0515309305
19.0	132882.61541405792
20.0	135159.20918181693
21.0	136812.5245516257
22.0	138786.18220664558
23.0	141725.88847386942
24.0	144350.07605422937
25.0	146546.49416021202
26.0	149661.48991682823
27.0	152783.21667610834
28.0	155049.95515984128
29.0	156863.17073211318
30.0	157984.72920944955
31.0	162314.81538404443
32.0	163789.8148042837
33.0	165959.11353892746
34.0	168393.70903342342
35.0	172009.0161787167
36.0	172503.59781057402
37.0	172550.42658999164
38.0	170984.49024968172
39.0	171606.96982390687
40.0	174074.757039793
41.0	174791.4463272725
42.0	177992.0370147888
43.0	179901.291776892
44.0	181266.96242799287
45.0	184038.65876529776
46.0	185808.06414051086
47.0	187238.4587775477
48.0	189746.99664483577
49.0	190811.8424676114
50.0	193261.2346053495
51.0	194596.24650693752
52.0	196024.28711892464
53.0	196811.43969905653
54.0	197563.78448759048
55.0	199632.0247407962
56.0	201711.59362914524
57.0	203972.35481882677
58.0	205280.38042605098
59.0	206488.76904418255
60.0	208351.76733286196
61.0	210465.76905819308
62.0	212762.01514957816
63.0	214197.40701929686
64.0	215386.32968418702
65.0	216789.02601380565
66.0	218291.67878742897
67.0	220502.93171439072
68.0	221339.34014140174
69.0	223494.193488444
70.0	226049.8965829159
71.0	229013.7980731409
72.0	234053.62981393965
73.0	234764.96086966636
74.0	235165.3102812554
75.0	237005.7503316667
76.0	238582.67289806445
77.0	238780.71420747307
78.0	239886.34022722088
79.0	240180.17624228462
80.0	240442.44043259436
81.0	241771.23324386223
82.0	240327.73670576565
83.0	235320.64102868343
84.0	231471.38401855036
85.0	228443.59907441871
86.0	220491.96701255697
87.0	215614.16676285997
88.0	208994.51847788919
89.0	197505.71490088335
90.0	187463.7543868581
91.0	175751.3149478947
92.0	162205.44801032555
93.0	147536.81203071223
94.0	131563.7862138181
95.0	113453.87822992085
96.0	89988.29403117942
97.0	63279.30706410379
98.0	35882.14467560474
99.0	10977.783678397545
