#Transcript position	Transcript coverage profile
0.0	6955.082021426348
1.0	7222.181529700468
2.0	7440.472649737365
3.0	7612.5118117241145
4.0	7754.01936131765
5.0	7951.683166946395
6.0	8112.633295556522
7.0	8289.462510962516
8.0	8466.566162883726
9.0	8603.095375570925
10.0	8747.941623224538
11.0	8958.567017979627
12.0	9220.790181650846
13.0	9389.815364779182
14.0	9551.760360023087
15.0	9715.176413428648
16.0	9831.40030974092
17.0	9937.868570005563
18.0	10008.60129438785
19.0	10083.146394568037
20.0	10210.973140316122
21.0	10352.290433914555
22.0	10492.47711177922
23.0	10642.579420424208
24.0	10785.761430861792
25.0	10931.546106562784
26.0	11137.18118230685
27.0	11321.560538615564
28.0	11470.082901603857
29.0	11556.222369456475
30.0	11657.112088752254
31.0	11799.431749477732
32.0	11884.078126961762
33.0	11996.694904874272
34.0	12176.131288830335
35.0	12360.616691572408
36.0	12482.07764575572
37.0	12586.902729346768
38.0	12605.938239492456
39.0	12720.267330519398
40.0	12857.730595976376
41.0	12897.000313613278
42.0	12999.577568503712
43.0	13065.654262220974
44.0	13099.95044027713
45.0	13151.007535495795
46.0	13262.248443357805
47.0	13309.692748568632
48.0	13384.340251345327
49.0	13352.701239779617
50.0	13421.390647446331
51.0	13425.102498551052
52.0	13452.066399959996
53.0	13462.053537754253
54.0	13494.392708303149
55.0	13554.306612899478
56.0	13677.12207465497
57.0	13781.819970766657
58.0	13861.32175120355
59.0	13900.814933608253
60.0	13936.777623904525
61.0	14005.816089223048
62.0	14062.113230556493
63.0	14166.527847595027
64.0	14236.93576765714
65.0	14276.690445710408
66.0	14392.694419888381
67.0	14511.503187804292
68.0	14541.064306624407
69.0	14662.498824160213
70.0	14723.430338548647
71.0	14808.723754727243
72.0	14944.982265702543
73.0	15016.073525030144
74.0	15058.531811733572
75.0	15154.034398098447
76.0	15294.003844102048
77.0	15442.394342802037
78.0	15527.841695130799
79.0	15498.973938771198
80.0	15488.532679404727
81.0	15561.740785575774
82.0	15518.080309932779
83.0	15389.240679243272
84.0	15175.326929526896
85.0	14987.781027442665
86.0	14549.939996502524
87.0	14130.984197272726
88.0	13702.241993812582
89.0	13100.51282159749
90.0	12435.493959356323
91.0	11728.898876097372
92.0	10949.544850740547
93.0	10033.68935779795
94.0	9038.146429259632
95.0	7809.951155148726
96.0	6356.420208501433
97.0	4662.186673993959
98.0	2723.955307531406
99.0	821.4363645393329
