#Transcript position	Transcript coverage profile
0.0	1720.6492951508228
1.0	1790.2358189475212
2.0	1833.3521480800491
3.0	1846.3217251160108
4.0	1847.8854407086264
5.0	1864.826605118823
6.0	1879.6004909188343
7.0	1920.6489801278394
8.0	1992.209297929684
9.0	1974.432085144117
10.0	1981.9440387159466
11.0	2100.741475819449
12.0	2278.720790167379
13.0	2376.4002087924036
14.0	2448.6444484764334
15.0	2456.7067267854604
16.0	2472.70554897708
17.0	2528.161325189547
18.0	2498.809572370656
19.0	2463.7797679854484
20.0	2509.136694656438
21.0	2521.075525095112
22.0	2559.257006538561
23.0	2635.8771155024206
24.0	2714.301405260218
25.0	2799.6893496181096
26.0	2928.3881180732774
27.0	3006.322487533815
28.0	3068.1571268052808
29.0	3042.6013750853504
30.0	3064.11547466182
31.0	3072.3833383282395
32.0	3066.5508331117517
33.0	3129.991910098063
34.0	3232.1712781778033
35.0	3318.3126006108223
36.0	3392.296798704766
37.0	3430.7624922626906
38.0	3392.106109663099
39.0	3422.5482233193943
40.0	3504.912180418991
41.0	3512.4281227439956
42.0	3566.944022969399
43.0	3545.8734143835654
44.0	3513.426160504536
45.0	3498.321441216212
46.0	3535.2411527716313
47.0	3563.7911827108132
48.0	3547.6826595998573
49.0	3442.2508941761967
50.0	3447.735291859112
51.0	3356.184591415227
52.0	3323.68624848983
53.0	3271.7689553152313
54.0	3259.048956259567
55.0	3247.3584140986495
56.0	3287.7926895970804
57.0	3319.4524866299753
58.0	3316.761970938653
59.0	3296.2680832854603
60.0	3298.781749914566
61.0	3315.275159250126
62.0	3300.2864501826143
63.0	3337.4854785200364
64.0	3355.600325258982
65.0	3338.6638177902296
66.0	3372.8397915043115
67.0	3408.0506966070666
68.0	3426.731703248916
69.0	3541.6519709521394
70.0	3573.762356514017
71.0	3573.707902868063
72.0	3601.05459876294
73.0	3616.3907093778525
74.0	3585.430439620024
75.0	3601.570290336042
76.0	3653.074296399743
77.0	3717.21841982759
78.0	3810.8336661676044
79.0	3780.9162163951573
80.0	3732.5448479278875
81.0	3773.344960620685
82.0	3711.2492294758695
83.0	3587.929687254204
84.0	3471.6790869065653
85.0	3426.826294899909
86.0	3243.2069068476076
87.0	3101.931819609385
88.0	2961.1085520417837
89.0	2765.6146072319543
90.0	2588.2533154918665
91.0	2387.6397582085388
92.0	2206.492760505012
93.0	1950.9862367274668
94.0	1736.8601653595747
95.0	1344.4155722633222
96.0	957.5892774641959
97.0	671.4263092125949
98.0	384.6357283472841
99.0	93.9274821815337
