#Transcript position	Transcript coverage profile
0.0	104844.82980434249
1.0	107682.26394083942
2.0	108562.1591197684
3.0	109052.71226314614
4.0	110404.42279555576
5.0	112232.661000736
6.0	113733.5433311301
7.0	115610.07551388729
8.0	117672.61506066703
9.0	118928.63597316192
10.0	122250.90369843501
11.0	125108.8281378267
12.0	127910.21550043413
13.0	129263.19462584029
14.0	131428.44804347964
15.0	135294.75810639333
16.0	135278.92515248162
17.0	135473.30133996977
18.0	136025.5082252301
19.0	137626.48229052548
20.0	140207.77344266628
21.0	141933.7623602471
22.0	143995.18117000844
23.0	147343.0510198079
24.0	150234.96451111708
25.0	152757.4667477702
26.0	156214.7389215782
27.0	159429.73368290174
28.0	161718.02017921407
29.0	163457.96608581668
30.0	164596.0812891138
31.0	169257.0176316646
32.0	170781.6220528274
33.0	172560.09031028603
34.0	174825.61443108946
35.0	178265.98391815426
36.0	178464.70340956177
37.0	178158.60163750197
38.0	176443.6733534355
39.0	176895.81663449176
40.0	179289.40103077405
41.0	179839.53300368466
42.0	182874.76519360574
43.0	184702.00662057186
44.0	186111.24691271802
45.0	188713.2002160928
46.0	190203.77423907493
47.0	191507.11546027038
48.0	193922.0603298966
49.0	194776.5779955107
50.0	196939.58231662077
51.0	198078.44580549034
52.0	199381.17315584753
53.0	200062.34564512188
54.0	200606.61401710188
55.0	202596.74730859126
56.0	204597.03439133937
57.0	206603.18502117478
58.0	207635.19965295942
59.0	208662.9581337571
60.0	210383.99116208704
61.0	212429.6244657609
62.0	214489.90850695677
63.0	215642.23614259466
64.0	216864.74939792303
65.0	218282.05349470107
66.0	219825.84904761298
67.0	221904.26754483732
68.0	222510.9035130076
69.0	224549.56039588037
70.0	226771.736226147
71.0	229496.4939731244
72.0	234601.77366818744
73.0	234969.4881200877
74.0	235171.57796637996
75.0	237092.45281641086
76.0	238378.72588092613
77.0	238134.4607388469
78.0	239066.2731181425
79.0	239311.98179404906
80.0	239425.8087885646
81.0	240248.1238085723
82.0	238786.79873564918
83.0	233669.44453253347
84.0	228895.5137861601
85.0	225420.65620139719
86.0	216534.72056441443
87.0	210774.1034760451
88.0	203682.63878565055
89.0	191496.88247878716
90.0	180587.0904728709
91.0	167775.5065409551
92.0	153328.084669177
93.0	138150.55549387276
94.0	121936.62178685656
95.0	103557.05690474657
96.0	80568.25174716857
97.0	56363.31125464104
98.0	32317.890388430995
99.0	10395.30708387007
