#Transcript position	Transcript coverage profile
0.0	38093.49307429693
1.0	38303.418771806486
2.0	36912.039014436625
3.0	35571.25386123206
4.0	35805.431522038314
5.0	35925.56383338779
6.0	35721.78129632118
7.0	36126.85128695524
8.0	36407.14649225251
9.0	36208.520270916575
10.0	37929.540123970146
11.0	39395.61887960739
12.0	40561.5721440614
13.0	40422.008657216116
14.0	41500.9245775443
15.0	43496.05850731454
16.0	41697.947149858184
17.0	40672.510888865414
18.0	39945.91142165852
19.0	40757.177086494245
20.0	41962.89387676983
21.0	42563.68593985104
22.0	43418.67623566572
23.0	45385.71453634868
24.0	47281.805260020425
25.0	48728.41918792776
26.0	50509.6333975873
27.0	51796.80538319868
28.0	52999.54854360749
29.0	53369.56542631453
30.0	53991.1123761378
31.0	57617.896422357044
32.0	58223.82811427828
33.0	59077.3741141667
34.0	59838.68036611633
35.0	61775.05582691025
36.0	61330.94110551551
37.0	60124.564256436584
38.0	57885.45824070056
39.0	57359.9029742082
40.0	58275.39066711456
41.0	58615.133934518606
42.0	60910.5903886017
43.0	61747.323291899316
44.0	62287.41811182607
45.0	64261.640006307054
46.0	64778.41373618734
47.0	65382.135156678385
48.0	67001.92757350641
49.0	67624.4968675449
50.0	69102.75984095418
51.0	69645.71678986523
52.0	69795.18949959149
53.0	69740.1477614118
54.0	69879.45247836896
55.0	71300.22195342189
56.0	72258.41041757658
57.0	73071.52543102275
58.0	73075.4716857837
59.0	73251.00776478929
60.0	73993.37734409253
61.0	75659.1824211058
62.0	76721.27627220124
63.0	76638.41530206926
64.0	77059.96967285537
65.0	77916.38569599364
66.0	78411.66340229401
67.0	79522.82094381047
68.0	79540.58920672534
69.0	80747.82815325054
70.0	82209.56132542336
71.0	83817.06232447214
72.0	86828.30391514364
73.0	86130.40920693341
74.0	85462.97122981264
75.0	85824.2564651979
76.0	86049.53413965707
77.0	85081.21901902716
78.0	86074.82372598845
79.0	86302.627930217
80.0	86607.65051881982
81.0	87493.9449985457
82.0	85774.16262284324
83.0	81239.3738438495
84.0	77993.77031022041
85.0	76005.58231799949
86.0	69931.64040386226
87.0	67465.61162154781
88.0	64255.59622453281
89.0	58034.19045086656
90.0	53345.4627210244
91.0	47683.8532043841
92.0	41676.09870444467
93.0	36322.13823999175
94.0	31173.735671722978
95.0	24614.57871028614
96.0	16398.088821240523
97.0	10063.59380056058
98.0	6115.725414412493
99.0	2500.3894654134633
