#Transcript position	Transcript coverage profile
0.0	1422.9161724689664
1.0	1458.9660977298704
2.0	1479.5549958841805
3.0	1472.1671785866836
4.0	1454.6568728598302
5.0	1480.9185331821068
6.0	1521.383725250888
7.0	1539.495832439819
8.0	1600.1061727439803
9.0	1581.2102121884936
10.0	1564.031261328235
11.0	1681.0796492666245
12.0	1820.5021855903346
13.0	1902.5662616415893
14.0	1981.18303207938
15.0	1997.3579448531227
16.0	2030.6301930556067
17.0	2061.8558711999394
18.0	2027.7677776271707
19.0	1988.2083525465628
20.0	2024.3980125634155
21.0	2038.6322850166607
22.0	2082.002358908616
23.0	2145.8416470387333
24.0	2186.1141792311496
25.0	2234.5826644275494
26.0	2328.883005289598
27.0	2371.8237830727144
28.0	2422.8121820790343
29.0	2401.611791010239
30.0	2416.8845390750444
31.0	2416.493954096503
32.0	2395.48424380577
33.0	2394.303935216287
34.0	2454.6927176605536
35.0	2515.0705537834915
36.0	2590.9454616958224
37.0	2633.8422415529535
38.0	2624.977069474228
39.0	2646.4652705051853
40.0	2697.7783887259634
41.0	2692.308806857397
42.0	2706.4680519103435
43.0	2686.196848419491
44.0	2655.007287636648
45.0	2669.5421971491874
46.0	2680.511142007244
47.0	2661.213711596935
48.0	2648.1627530491214
49.0	2560.689503914633
50.0	2556.7120875775204
51.0	2492.4852804792745
52.0	2432.026318855153
53.0	2401.3941182244184
54.0	2370.2859308062284
55.0	2357.348917964083
56.0	2386.470067474591
57.0	2416.210514479088
58.0	2400.7903271633095
59.0	2394.4912449410276
60.0	2399.049526170256
61.0	2401.0307903852167
62.0	2361.4241292885904
63.0	2381.08902960343
64.0	2402.5539453547312
65.0	2391.946536791577
66.0	2418.9673638061736
67.0	2436.5599844476865
68.0	2430.0303816317623
69.0	2514.134049316252
70.0	2533.184457163171
71.0	2557.146980659611
72.0	2589.4388452806593
73.0	2594.2346602544962
74.0	2594.626727183105
75.0	2623.5990835533157
76.0	2653.1959088804974
77.0	2675.3107408555534
78.0	2707.1366518715104
79.0	2675.071010080671
80.0	2614.705788364584
81.0	2635.55281770434
82.0	2602.7238693478907
83.0	2547.315194852677
84.0	2465.691453617375
85.0	2448.7982944376326
86.0	2363.1237457015936
87.0	2289.862179501367
88.0	2220.9588735465586
89.0	2071.017037810002
90.0	1945.8309129835718
91.0	1841.2513081377485
92.0	1705.7973274744127
93.0	1498.9498465633178
94.0	1334.1811245725623
95.0	1052.7815916154882
96.0	761.1432844866382
97.0	557.0313189446088
98.0	333.71179011516324
99.0	96.82418093483531
