#Transcript position	Transcript coverage profile
0.0	8499.444747442692
1.0	8871.643379236597
2.0	9183.940710626071
3.0	9441.404824421154
4.0	9722.809303337845
5.0	10065.33684067119
6.0	10397.96483101242
7.0	10686.675776066673
8.0	10980.171846495787
9.0	11175.914984262019
10.0	11377.99993291234
11.0	11688.271765633983
12.0	12022.773533714104
13.0	12224.427665569816
14.0	12417.058149922166
15.0	12568.024505959927
16.0	12707.48466998636
17.0	12806.45765699955
18.0	12841.962841582927
19.0	12864.202559814645
20.0	12973.39923627088
21.0	13080.60598070573
22.0	13206.045952865064
23.0	13339.807286695184
24.0	13411.90290053953
25.0	13514.192955324554
26.0	13657.997287379163
27.0	13776.397544410147
28.0	13886.02919981012
29.0	13923.703213960303
30.0	13973.935509613768
31.0	14055.765105718445
32.0	14045.635079854012
33.0	14056.264947484304
34.0	14145.799134182724
35.0	14241.672029688016
36.0	14299.409252241814
37.0	14334.822665813741
38.0	14307.109513272393
39.0	14329.038455834609
40.0	14376.281617052897
41.0	14365.629905944172
42.0	14373.278867433502
43.0	14362.261984582528
44.0	14332.168864986614
45.0	14363.354736317851
46.0	14378.568170217304
47.0	14370.103792255344
48.0	14378.13977274441
49.0	14279.031695348784
50.0	14272.289326070635
51.0	14217.889327850886
52.0	14157.659677705844
53.0	14081.974197938305
54.0	14009.494225695078
55.0	13997.44994161348
56.0	14026.974960428366
57.0	14059.257584242592
58.0	14068.594798125834
59.0	14051.228303700751
60.0	14005.324749668298
61.0	13998.920797607265
62.0	13970.224994491191
63.0	14018.29449814198
64.0	14037.785866610606
65.0	14009.780550370479
66.0	14028.521209544331
67.0	14045.236721338619
68.0	13999.547242863586
69.0	14061.40269831583
70.0	14070.607585931875
71.0	14130.291004191864
72.0	14193.496673636251
73.0	14186.698032171324
74.0	14210.722504780737
75.0	14246.417187748159
76.0	14274.017004370777
77.0	14316.463532630993
78.0	14308.61669789281
79.0	14238.052478985039
80.0	14127.631115159485
81.0	14082.761951348866
82.0	13958.790166609444
83.0	13792.58595473674
84.0	13576.08813526806
85.0	13410.747615594382
86.0	13066.202904171496
87.0	12712.57985865715
88.0	12307.886091478384
89.0	11717.258102481743
90.0	11074.202331794531
91.0	10429.22507020956
92.0	9691.599244879886
93.0	8837.370831277898
94.0	7961.567506473382
95.0	6923.542106241106
96.0	5683.552913372479
97.0	4249.784988228598
98.0	2582.094887004633
99.0	820.2952257635513
