#Transcript position	Transcript coverage profile
0.0	37503.44124832031
1.0	37861.52983773061
2.0	36665.67037417262
3.0	35694.84769856395
4.0	35743.09276814931
5.0	35999.71098035452
6.0	36040.24972883066
7.0	36769.83871147118
8.0	36614.72999724555
9.0	36576.947072887095
10.0	38020.74294300436
11.0	39108.3049206816
12.0	40507.66309384097
13.0	40945.6235558062
14.0	42381.827531447845
15.0	43819.0236558604
16.0	41773.85494159902
17.0	40516.58672142957
18.0	39278.57622098366
19.0	39630.04381853436
20.0	40470.19165864992
21.0	40830.80132336521
22.0	42047.00599583093
23.0	43853.91489376483
24.0	45566.78533838209
25.0	46756.356075236974
26.0	48156.87367277388
27.0	48709.28601972077
28.0	49450.62252405033
29.0	49641.138193731116
30.0	49665.22465417242
31.0	52990.60411903635
32.0	54228.95857411179
33.0	55449.60186661536
34.0	55714.21607552284
35.0	56894.02958223188
36.0	56873.893208018286
37.0	55910.49200766301
38.0	54605.972255218665
39.0	54646.26426970017
40.0	55437.47937072038
41.0	55514.71393175588
42.0	57752.4882814116
43.0	58482.84308200751
44.0	58657.24625075094
45.0	59963.552541859804
46.0	59623.98388207383
47.0	59508.07773242041
48.0	60553.603462296
49.0	60601.328588305485
50.0	60783.13137907887
51.0	60720.577421339716
52.0	60909.95484891824
53.0	60777.57001160316
54.0	61654.85256343215
55.0	62748.79767318593
56.0	63038.258730314075
57.0	63433.686815954185
58.0	63133.100940121425
59.0	63258.862008030555
60.0	64182.53575601137
61.0	65416.511911598966
62.0	65903.62611951465
63.0	65513.903737841734
64.0	66162.79283776289
65.0	66665.23995602457
66.0	66813.0284781716
67.0	67701.01948439861
68.0	67971.3330432305
69.0	69165.62308211975
70.0	70717.98065361653
71.0	71891.18227684248
72.0	74061.22582891175
73.0	73531.626720434
74.0	72919.11002458585
75.0	73413.60087653022
76.0	73263.90263328725
77.0	72518.34472196511
78.0	72743.59975101645
79.0	72689.09500095707
80.0	72223.97633391582
81.0	72209.32262235713
82.0	70671.66147543695
83.0	67376.44818793419
84.0	64691.73609041439
85.0	63009.34658235636
86.0	57172.72693137829
87.0	54690.58658813571
88.0	51625.36020903645
89.0	46187.22351193033
90.0	42398.75288129087
91.0	38321.765656035124
92.0	32879.27706559804
93.0	29118.192200954654
94.0	24829.62383553448
95.0	18797.504969354628
96.0	12671.074166656048
97.0	7786.560668294438
98.0	5296.219522375519
99.0	2193.090134928837
