#Transcript position	Transcript coverage profile
0.0	66519.46394008015
1.0	68669.40698820577
2.0	69369.53124685463
3.0	69808.86564022432
4.0	70180.84388582122
5.0	71140.22991632432
6.0	71975.82600906891
7.0	72973.541957879
8.0	73597.22880150766
9.0	73877.97892611651
10.0	75223.73052078196
11.0	76550.2136771651
12.0	77742.50956687871
13.0	78236.91328246109
14.0	79218.5595467712
15.0	80632.357311602
16.0	79995.57937758074
17.0	79518.81404004562
18.0	79314.0850325917
19.0	79725.19920604568
20.0	80631.76490480597
21.0	80829.38109802098
22.0	81744.89008504439
23.0	83086.51527775655
24.0	84240.84106805782
25.0	85170.52865268034
26.0	86667.89059407252
27.0	87711.10937475064
28.0	88450.69698050799
29.0	88996.67304910356
30.0	89042.91842921384
31.0	91211.63099742678
32.0	91745.76879986993
33.0	92564.21162473687
34.0	93341.20830334509
35.0	94674.19180647467
36.0	94900.28505733596
37.0	94703.76905454218
38.0	94080.64485262275
39.0	94290.55867325056
40.0	95081.71772844504
41.0	95041.95963812346
42.0	96282.66723996509
43.0	96899.85859479538
44.0	97306.93818451939
45.0	98390.99727416495
46.0	98810.92663789468
47.0	99179.26692000007
48.0	99989.38842923986
49.0	100019.20722204837
50.0	100262.38176244823
51.0	100682.19769941726
52.0	101104.30918331008
53.0	101215.83775454725
54.0	101550.34608529683
55.0	102307.18118716938
56.0	102910.59466142286
57.0	103770.5369273177
58.0	104158.98319387608
59.0	104372.61694428712
60.0	105283.76326899527
61.0	106174.67462972112
62.0	107066.04944847424
63.0	107648.59521308758
64.0	108308.6492444339
65.0	108734.51273696295
66.0	109253.17605082656
67.0	110199.2692949235
68.0	110386.80591080402
69.0	111166.38479625167
70.0	112247.48869019869
71.0	113362.72504891377
72.0	115410.0747380998
73.0	115539.24471915899
74.0	115424.11999044777
75.0	116251.6830084009
76.0	116616.89515023667
77.0	116532.64021354649
78.0	116581.27325087255
79.0	116673.72642779334
80.0	116603.40163651465
81.0	116804.0243088761
82.0	116012.73955655577
83.0	113683.02808090986
84.0	111351.39903266258
85.0	109861.50354801821
86.0	105258.52969262553
87.0	102386.05812912525
88.0	98828.22278701395
89.0	92759.9959547644
90.0	87262.99903777686
91.0	81063.55095180546
92.0	73991.57575142723
93.0	67010.6004324933
94.0	59228.87136739995
95.0	50406.13463099454
96.0	39855.03494315784
97.0	27987.8933876499
98.0	16336.736335412557
99.0	5287.585226613458
