#Transcript position	Transcript coverage profile
0.0	22183.063211345685
1.0	22258.121634995194
2.0	21502.43520177533
3.0	20842.018922268424
4.0	20694.48185298711
5.0	20641.89102360336
6.0	20684.999814853167
7.0	21154.62859043264
8.0	21207.343529317088
9.0	21105.980504734325
10.0	21905.991127153913
11.0	22641.220951086903
12.0	23272.9920094455
13.0	23404.496855466474
14.0	24186.663458250223
15.0	24992.042097648395
16.0	23978.933696596185
17.0	23374.7118654901
18.0	22885.19597333089
19.0	23164.230820955392
20.0	23507.95018761667
21.0	23565.66473023729
22.0	24199.945621853833
23.0	25119.833958128333
24.0	26021.077670469076
25.0	26671.259316758005
26.0	27686.771764364155
27.0	28126.487294948824
28.0	28599.787733584013
29.0	28773.921896918946
30.0	28822.391753241474
31.0	30557.57319969209
32.0	30989.505131271886
33.0	31659.606936056756
34.0	31968.516249452554
35.0	32727.57107274906
36.0	32777.13465615683
37.0	32379.222651794695
38.0	31670.790831553222
39.0	31668.865401540552
40.0	32102.217530910493
41.0	32195.37986996808
42.0	33359.61865285369
43.0	33702.810491466495
44.0	33817.69373569428
45.0	34726.096176742394
46.0	34783.14655954875
47.0	34938.71279016454
48.0	35471.542205114005
49.0	35461.596242319865
50.0	35519.274957057074
51.0	35749.71766944815
52.0	35865.52326730342
53.0	35794.69629092179
54.0	36257.79801128609
55.0	36939.151032125825
56.0	37035.598669324114
57.0	37437.19462734235
58.0	37327.136756173466
59.0	37330.69250089855
60.0	37967.495787523185
61.0	38659.04292363199
62.0	38920.47578679931
63.0	38985.74739935554
64.0	39229.39697542603
65.0	39406.566816801525
66.0	39445.252382743376
67.0	39843.01837183005
68.0	40019.85517742549
69.0	40522.54219472453
70.0	41265.913327821574
71.0	41949.586702850975
72.0	43169.54693026181
73.0	42891.27129782089
74.0	42370.838103646376
75.0	42527.11533355523
76.0	42356.881570865284
77.0	41872.547544142966
78.0	42002.39049500826
79.0	41879.29028909296
80.0	41798.17255525728
81.0	41924.72764567207
82.0	41027.66050717634
83.0	38940.88369486193
84.0	37438.839586369875
85.0	36470.52242765085
86.0	33200.95643304626
87.0	31959.002179239542
88.0	30232.111392441166
89.0	27167.816377050243
90.0	24804.991342974365
91.0	22161.490388344733
92.0	19221.353410874486
93.0	16963.772065872097
94.0	14635.130567691933
95.0	11517.37026190967
96.0	8094.200190555702
97.0	5044.227119164556
98.0	3226.795101296334
99.0	1332.4315116513365
