#Transcript position	Transcript coverage profile
0.0	44769.67623229418
1.0	46165.826881622095
2.0	44488.97651941534
3.0	43188.06595457303
4.0	43460.24946518389
5.0	43898.69939064273
6.0	43892.14007439512
7.0	44636.746652645765
8.0	45368.52298520009
9.0	45309.861125531745
10.0	47330.14523438464
11.0	48909.326181625525
12.0	51449.25877242595
13.0	51626.497850079984
14.0	52781.28012405705
15.0	55611.59353610357
16.0	53579.73101754674
17.0	51772.55060809195
18.0	49767.03873289567
19.0	50352.00141715321
20.0	51483.995740214115
21.0	52278.89322635601
22.0	53045.965859179756
23.0	55127.340774678625
24.0	57676.18307445928
25.0	58888.19617193877
26.0	60302.482130523706
27.0	61812.83713350772
28.0	62665.337928446716
29.0	62697.824676986536
30.0	62976.12931069281
31.0	67339.45338456357
32.0	67999.17783074942
33.0	69346.5069163206
34.0	70007.14296186419
35.0	72029.29290642621
36.0	71974.54523775507
37.0	70169.1036856637
38.0	66352.88213107114
39.0	65079.96759953648
40.0	66248.5950072601
41.0	66722.14685366442
42.0	70892.73726539096
43.0	71750.16876004894
44.0	72296.73466553084
45.0	74119.82381784856
46.0	73445.0736941753
47.0	73481.79501649606
48.0	74829.83828334745
49.0	75602.5990117759
50.0	77424.94604987503
51.0	77014.43664090919
52.0	78141.44204768946
53.0	78173.65948980325
54.0	78316.21759549886
55.0	80127.96712087555
56.0	80963.33744345178
57.0	81592.81052183633
58.0	80891.3259570967
59.0	81400.53609877313
60.0	81671.51454792132
61.0	83346.55623263915
62.0	84597.27261762072
63.0	83654.22463689161
64.0	84678.81465346919
65.0	86064.776160606
66.0	86691.3635159112
67.0	88196.93133394199
68.0	88519.82137515064
69.0	89864.67628763952
70.0	92085.99433317044
71.0	93967.16705516612
72.0	96731.11312765321
73.0	95827.6908040223
74.0	94988.97158527335
75.0	96069.03740177734
76.0	97029.72733800547
77.0	96086.42418621936
78.0	97428.15376887651
79.0	97470.53381975499
80.0	97089.15990140467
81.0	98199.91120106862
82.0	96089.34446421839
83.0	90967.97239351297
84.0	87894.09296368623
85.0	85606.28190372337
86.0	77578.33959234759
87.0	75104.17415428367
88.0	71524.98657049675
89.0	63774.47687094226
90.0	59541.161456229354
91.0	54098.3745682559
92.0	47477.368733174604
93.0	42110.07879511698
94.0	35263.496022293075
95.0	27540.826020552835
96.0	17416.370574570003
97.0	9616.226116857026
98.0	6069.740706015129
99.0	2324.808891106608
