#Transcript position	Transcript coverage profile
0.0	139242.74665608953
1.0	145263.99793829542
2.0	147259.70182336107
3.0	148730.70017182166
4.0	150761.34207156015
5.0	153478.18464355436
6.0	155604.72456997988
7.0	158124.33059492006
8.0	160513.2242768022
9.0	161968.77913578268
10.0	165743.09775464414
11.0	168847.82469516346
12.0	172710.29634252316
13.0	174338.41668485667
14.0	176597.96332680067
15.0	180933.76336385164
16.0	180054.93493548012
17.0	179415.2153370159
18.0	178604.9839329769
19.0	180265.82488770725
20.0	182902.04873080956
21.0	184775.91929335287
22.0	186954.63835409994
23.0	190579.05291538776
24.0	194454.1797613587
25.0	196994.03713338054
26.0	200384.2086686298
27.0	203910.98267901698
28.0	206438.2887117355
29.0	208119.1879962211
30.0	209209.9971302265
31.0	215542.39495914776
32.0	217186.5556707547
33.0	219446.24333462113
34.0	221639.73967742609
35.0	225991.7054930162
36.0	226796.27038123505
37.0	226223.3740303006
38.0	223516.7042090767
39.0	223715.59149386396
40.0	226339.9596632736
41.0	227619.1220031988
42.0	232654.38367459344
43.0	234894.86989559076
44.0	236992.19394138976
45.0	240261.3440332394
46.0	241593.24781901448
47.0	242856.44403408584
48.0	245631.72402502398
49.0	247146.48985952162
50.0	250142.92420950808
51.0	251160.28385823566
52.0	253729.1885081141
53.0	254959.04315633178
54.0	256153.2027514617
55.0	259299.7215896733
56.0	261985.34126076355
57.0	264780.5499693755
58.0	265954.7085113322
59.0	267752.8557410343
60.0	269812.3472056158
61.0	272693.6846342654
62.0	275838.833182475
63.0	276930.93130230374
64.0	279225.50373127585
65.0	281976.5032357715
66.0	284312.77625195
67.0	287349.891346203
68.0	288645.6855762374
69.0	291403.55088004784
70.0	295087.838620684
71.0	298718.7640509208
72.0	304510.5597285913
73.0	305507.48860129836
74.0	306348.7854293378
75.0	309514.5237823046
76.0	312203.9657035282
77.0	313065.54520771647
78.0	315028.8156763866
79.0	315635.0144292301
80.0	316051.4317767963
81.0	317708.06885308324
82.0	316576.0426060233
83.0	310955.87536471937
84.0	306174.62729153654
85.0	302414.83486190595
86.0	291669.26773612725
87.0	285448.97124351916
88.0	276852.8275436775
89.0	261521.70489046426
90.0	248975.9210105651
91.0	233919.81407658302
92.0	216210.86333816062
93.0	198382.0793983287
94.0	177289.72004576464
95.0	152922.32006682508
96.0	121283.68927193596
97.0	85203.82472913252
98.0	48915.84280639512
99.0	15010.635126107656
