#Transcript position	Transcript coverage profile
0.0	94947.61369320526
1.0	98200.28873444724
2.0	100033.81528444566
3.0	101675.3561239063
4.0	103506.37472987229
5.0	105957.76185325826
6.0	108051.92770747673
7.0	109981.0497815669
8.0	111162.52812818144
9.0	112466.8686109188
10.0	114867.51647966745
11.0	116963.49301926683
12.0	118846.60112193787
13.0	120451.28255774916
14.0	122640.59366919709
15.0	124815.12130706006
16.0	124653.08201114334
17.0	124477.41477027148
18.0	124915.86627355785
19.0	125707.39344888089
20.0	127248.82190866984
21.0	128256.72152836961
22.0	129842.05368022052
23.0	132319.98147312063
24.0	134231.548966361
25.0	135744.91831379113
26.0	137387.2472819785
27.0	138642.11427937794
28.0	139642.67942480603
29.0	140466.16269001577
30.0	140727.23521124857
31.0	143475.77479087407
32.0	144705.72338885925
33.0	146067.9770531041
34.0	146785.97559294658
35.0	148370.16193548322
36.0	148245.69721892016
37.0	147923.31206540015
38.0	147533.44508588075
39.0	148111.31881683582
40.0	149173.4843469418
41.0	149045.12631511397
42.0	150368.90347354324
43.0	151246.3998894182
44.0	152117.37247589589
45.0	153232.7049137818
46.0	153854.40410871932
47.0	154483.02935655985
48.0	155620.18746541446
49.0	155502.0269307312
50.0	155561.4000168164
51.0	155582.64334217104
52.0	155928.10257820945
53.0	155953.87750906177
54.0	156243.92932332825
55.0	156953.47029452384
56.0	157840.35856123854
57.0	158503.7584515975
58.0	159040.29587961175
59.0	159274.85470211745
60.0	159968.499546073
61.0	160951.24710132525
62.0	161875.0921895212
63.0	162314.1043186664
64.0	162966.48016379008
65.0	163347.13047466546
66.0	163920.94881554664
67.0	164978.92197669783
68.0	165156.2631949119
69.0	166196.9948070704
70.0	167284.91024834407
71.0	168570.56969520968
72.0	170946.43295303627
73.0	171176.0047436648
74.0	171384.48229943134
75.0	172470.63872989314
76.0	172838.6834887689
77.0	172775.3519486608
78.0	172548.80433825767
79.0	172686.65280252634
80.0	172093.90303186091
81.0	171310.32029639572
82.0	170020.31545803582
83.0	167460.64415840083
84.0	163897.27758548196
85.0	161595.84338000926
86.0	155675.11601495137
87.0	151101.65931160285
88.0	145893.0559008208
89.0	137520.7937294125
90.0	129509.87528607392
91.0	120320.51360405708
92.0	109686.00237068566
93.0	98932.62625449622
94.0	87587.45705322703
95.0	73848.54345814203
96.0	58279.95427402406
97.0	41582.7342479969
98.0	24789.92834833774
99.0	8328.376117356009
