#Transcript position	Transcript coverage profile
0.0	8791.100824421375
1.0	9133.407655110794
2.0	9425.063409894508
3.0	9674.782283837465
4.0	9926.42177133178
5.0	10261.379431377667
6.0	10568.293240297888
7.0	10815.860793775573
8.0	11065.867253881124
9.0	11193.149576643207
10.0	11311.725568779782
11.0	11602.384099278723
12.0	11914.282944811035
13.0	12092.143537074997
14.0	12308.477792481297
15.0	12462.765438817405
16.0	12563.226118118964
17.0	12631.259404358774
18.0	12706.47681666789
19.0	12726.35910019025
20.0	12829.810566326636
21.0	12956.850584977765
22.0	13030.660598996712
23.0	13132.765129733403
24.0	13174.038526793707
25.0	13241.252760859645
26.0	13429.44762382811
27.0	13588.288356884474
28.0	13725.799365525252
29.0	13756.693882173686
30.0	13787.920813598606
31.0	13864.961073833327
32.0	13843.04654533447
33.0	13839.738821072193
34.0	13973.057604354493
35.0	14116.77357045362
36.0	14183.220287805327
37.0	14181.14259636846
38.0	14130.518002886874
39.0	14177.891833569482
40.0	14229.31998740857
41.0	14206.580735240072
42.0	14233.528737533681
43.0	14215.292479701327
44.0	14167.654136396588
45.0	14176.698023959538
46.0	14227.88586339251
47.0	14206.244400068663
48.0	14210.650402481519
49.0	14094.332473298817
50.0	14082.090346212908
51.0	14057.497665622239
52.0	13990.59783046601
53.0	13914.785486402205
54.0	13843.582903062528
55.0	13811.929846130432
56.0	13878.327380401031
57.0	13903.120391909504
58.0	13913.901042245752
59.0	13902.82359379408
60.0	13899.758657263717
61.0	13911.432946056073
62.0	13901.9726475136
63.0	13942.145646259949
64.0	13968.273984234187
65.0	13948.464871162902
66.0	14001.167089113602
67.0	14028.66455295335
68.0	13987.782317795189
69.0	14064.78034146764
70.0	14074.499000747603
71.0	14124.315758204315
72.0	14207.930829354926
73.0	14206.691664398013
74.0	14231.90209513079
75.0	14286.039116999036
76.0	14322.527411199486
77.0	14365.714195211973
78.0	14347.776980274237
79.0	14319.586490263368
80.0	14271.34986307538
81.0	14234.811080862804
82.0	14128.687421829874
83.0	13956.60598351117
84.0	13683.03070018852
85.0	13474.4302340216
86.0	13079.534154022087
87.0	12687.127857750907
88.0	12254.882400631446
89.0	11636.916408314464
90.0	10963.386079204942
91.0	10284.2285968962
92.0	9504.561716958182
93.0	8580.292585066749
94.0	7682.924030350825
95.0	6594.5756029973945
96.0	5320.459783903166
97.0	3976.0785175001915
98.0	2429.9190663334552
99.0	777.8053786370467
