#Transcript position	Transcript coverage profile
0.0	7234.336444297708
1.0	7575.461191989535
2.0	7842.65783584006
3.0	8066.318133214629
4.0	8257.105591787771
5.0	8508.977159965229
6.0	8729.804644046191
7.0	8912.309048996882
8.0	9107.328029635
9.0	9225.035106763244
10.0	9382.675744167236
11.0	9608.692402880328
12.0	9857.715270037936
13.0	10056.816620217462
14.0	10261.505231168088
15.0	10421.394458655994
16.0	10526.39194899079
17.0	10609.33294940279
18.0	10679.787639540908
19.0	10740.64525124302
20.0	10864.446923862619
21.0	10975.790246561508
22.0	11063.304055025814
23.0	11191.897834054957
24.0	11280.750266890524
25.0	11398.705908854517
26.0	11589.243465221934
27.0	11750.179876438051
28.0	11879.354178200332
29.0	11929.231171402273
30.0	11972.282912899083
31.0	12068.574093648724
32.0	12082.107226023558
33.0	12115.042523720147
34.0	12259.287339338627
35.0	12400.225757365326
36.0	12477.780858857614
37.0	12504.56198489501
38.0	12484.753798081496
39.0	12548.97924679503
40.0	12621.045627574877
41.0	12617.041368988574
42.0	12684.137723795504
43.0	12706.710712999147
44.0	12693.566190819156
45.0	12701.328793596324
46.0	12765.169601027079
47.0	12772.388754141499
48.0	12802.652069572358
49.0	12744.975658751222
50.0	12771.060948125572
51.0	12784.272239719046
52.0	12763.525357251061
53.0	12732.85237809976
54.0	12717.71628739985
55.0	12732.130117550552
56.0	12790.0163966418
57.0	12841.66838059216
58.0	12887.744164721233
59.0	12902.548106439379
60.0	12924.77484442772
61.0	12964.059456203639
62.0	12974.373782309833
63.0	13045.542246230414
64.0	13079.536429104766
65.0	13085.30697500767
66.0	13123.71716652576
67.0	13135.917462113592
68.0	13110.246916307971
69.0	13207.453248031336
70.0	13225.173562197924
71.0	13279.888385178525
72.0	13392.778113137401
73.0	13412.691830758957
74.0	13409.64937563909
75.0	13481.537674713403
76.0	13527.151104988803
77.0	13587.379642030752
78.0	13622.139729415614
79.0	13586.234492709025
80.0	13585.464350547161
81.0	13578.802126831777
82.0	13481.097706125805
83.0	13310.059233619753
84.0	13049.70064788321
85.0	12843.187922790004
86.0	12440.164087405012
87.0	12077.651445294126
88.0	11669.580939189927
89.0	11125.151259224058
90.0	10472.440997511792
91.0	9808.108089892985
92.0	9070.008378276998
93.0	8230.349873503787
94.0	7391.502621938477
95.0	6344.300724203641
96.0	5130.466859622746
97.0	3805.3557741963336
98.0	2268.6943409913592
99.0	718.8897114864203
