#Transcript position	Transcript coverage profile
0.0	8535.400435739748
1.0	8869.785887644452
2.0	9169.866240058327
3.0	9427.537450577696
4.0	9704.130248607655
5.0	10074.309861337531
6.0	10408.125062823005
7.0	10685.194997396744
8.0	10971.00391045641
9.0	11173.843893613934
10.0	11371.849375545407
11.0	11665.294949593837
12.0	11985.384841272189
13.0	12186.917682591094
14.0	12387.634026481892
15.0	12557.982322947182
16.0	12693.021737663292
17.0	12796.787992107575
18.0	12849.886294921771
19.0	12871.642447538343
20.0	12977.231951740509
21.0	13075.81929931287
22.0	13190.097501189406
23.0	13293.32174323019
24.0	13371.627943858462
25.0	13468.441018554675
26.0	13636.944696163191
27.0	13740.929745718884
28.0	13847.396277170334
29.0	13893.724449179825
30.0	13937.288041775962
31.0	13995.369318152649
32.0	13969.546498810907
33.0	13986.020258268927
34.0	14086.554554921067
35.0	14196.15659629313
36.0	14246.026949182176
37.0	14282.319324111106
38.0	14246.21617422939
39.0	14285.559626047292
40.0	14334.605059010528
41.0	14320.397595140052
42.0	14366.193338297713
43.0	14372.724652973508
44.0	14346.68210033405
45.0	14365.714676161442
46.0	14398.803337368234
47.0	14386.562220329479
48.0	14370.74415862516
49.0	14250.202761278668
50.0	14246.338500810945
51.0	14199.981729135478
52.0	14144.509166153857
53.0	14079.202004681356
54.0	14032.2197877361
55.0	14010.352953110596
56.0	14048.771934630771
57.0	14073.130382625473
58.0	14085.44451118806
59.0	14044.270014031601
60.0	14018.098168633922
61.0	14026.778401088937
62.0	14011.662886230279
63.0	14058.864850653683
64.0	14078.692766000655
65.0	14054.60225029028
66.0	14077.195555237126
67.0	14114.391837472389
68.0	14056.686495177844
69.0	14108.350160639464
70.0	14104.07905907666
71.0	14144.916487847006
72.0	14202.543319549337
73.0	14203.417547462324
74.0	14217.164430783312
75.0	14252.964686769457
76.0	14279.805283124557
77.0	14341.143642527812
78.0	14334.350899515224
79.0	14269.49867835583
80.0	14179.581092357057
81.0	14152.595882087257
82.0	14045.788190637135
83.0	13885.68646920143
84.0	13669.04532250437
85.0	13500.322142291498
86.0	13166.734358198762
87.0	12814.114407001822
88.0	12410.490591036132
89.0	11812.594619201065
90.0	11169.758951444628
91.0	10520.162969683097
92.0	9801.123728705019
93.0	8936.496083440114
94.0	8027.016890930531
95.0	6971.649283543389
96.0	5708.999025125901
97.0	4278.664961525704
98.0	2592.7252861292413
99.0	826.0398314750871
