#Transcript position	Transcript coverage profile
0.0	8483.736317795665
1.0	8865.02702017575
2.0	9169.423221570469
3.0	9418.300937506963
4.0	9672.040942500207
5.0	10008.917876451376
6.0	10296.29577669151
7.0	10561.452043978132
8.0	10832.433406048285
9.0	10987.720093110182
10.0	11138.53871673951
11.0	11423.486766470798
12.0	11725.02955967987
13.0	11910.936760510127
14.0	12107.54860272136
15.0	12265.761832198279
16.0	12381.775879893774
17.0	12460.612457172296
18.0	12518.295782313635
19.0	12537.601205401043
20.0	12628.699865823102
21.0	12740.895576375044
22.0	12837.963994571903
23.0	12955.914518430523
24.0	13035.17132702159
25.0	13103.378712040538
26.0	13283.912800614264
27.0	13408.402066691311
28.0	13520.76424334078
29.0	13549.076649393894
30.0	13594.93428117489
31.0	13669.087337251924
32.0	13652.320619465512
33.0	13647.830397341986
34.0	13758.14343046826
35.0	13875.166757054909
36.0	13925.407918105859
37.0	13974.04585535261
38.0	13940.44648709594
39.0	13976.99914142508
40.0	14029.572875982229
41.0	14008.720204043173
42.0	14039.196370416204
43.0	14045.353815087412
44.0	14007.299560817568
45.0	14024.744143268214
46.0	14044.226886921215
47.0	14012.075168314466
48.0	14021.409353553865
49.0	13927.692146803916
50.0	13913.310392251255
51.0	13871.118249489164
52.0	13815.243695432828
53.0	13744.519810931366
54.0	13683.100309851137
55.0	13656.068547676572
56.0	13694.847059613292
57.0	13727.933824792262
58.0	13738.395297714766
59.0	13705.90493503758
60.0	13679.232124036169
61.0	13685.802713556126
62.0	13672.24090053635
63.0	13709.380812850126
64.0	13729.588069330952
65.0	13705.582780313178
66.0	13731.756563132358
67.0	13758.67124963543
68.0	13695.812186281946
69.0	13742.309598335267
70.0	13752.113800424066
71.0	13799.198955264428
72.0	13876.72141182193
73.0	13871.145391505679
74.0	13881.427386810132
75.0	13930.726080070533
76.0	13955.365836007995
77.0	13994.692943307926
78.0	13990.734653824044
79.0	13939.281742672003
80.0	13862.908810500334
81.0	13818.24305309889
82.0	13705.919156591002
83.0	13530.575735880288
84.0	13299.555619626764
85.0	13127.86671040304
86.0	12784.140811246793
87.0	12423.159351476297
88.0	12006.577355728285
89.0	11420.325625580053
90.0	10788.847955191517
91.0	10154.309869753795
92.0	9423.914472834498
93.0	8562.869469447975
94.0	7695.010082795645
95.0	6658.376480144101
96.0	5414.12030266403
97.0	4045.4521548409034
98.0	2464.102145921422
99.0	784.5170268899215
