#Transcript position	Transcript coverage profile
0.0	0.3231397422886572
1.0	0.24433443183576511
2.0	0.19941561666982296
3.0	0.14769652734280153
4.0	0.09171961746088068
5.0	0.07469144891654983
6.0	0.07051004397538149
7.0	0.11527596296198499
8.0	0.1539673923094033
9.0	0.16505915956129097
10.0	0.15148004049059394
11.0	0.12855133829712184
12.0	0.10100329308476552
13.0	0.04303514677479617
14.0	0.07801407713877426
15.0	0.055693638390943274
16.0	0.05012531846627535
17.0	0.03856263113332354
18.0	0.037124500452506835
19.0	0.025305962663297973
20.0	0.030354914811791298
21.0	0.034149821560850294
22.0	0.043925626269220475
23.0	0.04002357785936757
24.0	0.02387702740460022
25.0	0.042895045580596536
26.0	0.04835470367218759
27.0	0.04331011187803816
28.0	0.011033938199740679
29.0	0.015405776600846913
30.0	0.022793048520225057
31.0	0.06455459731048772
32.0	0.114068823751258
33.0	0.07902418278981999
34.0	0.06879160809869593
35.0	0.07739598880177623
36.0	0.05789816541925816
37.0	0.07493270052574025
38.0	0.03595188540338354
39.0	0.04965986079732618
40.0	0.036940559540279284
41.0	0.04183077638208895
42.0	0.011281902158649425
43.0	0.043181093324358225
44.0	0.0341962818271124
45.0	0.04736681539895944
46.0	0.02059939533826454
47.0	0.00713557540691659
48.0	0.05083266046963615
49.0	0.06799724969736531
50.0	0.05830657596130087
51.0	0.037771355129442484
52.0	0.03918869123547766
53.0	0.06123396761300176
54.0	0.04302486528717677
55.0	0.030724083154931178
56.0	0.02319799450746131
57.0	0.04842396492342664
58.0	0.03492890142322658
59.0	0.02696830434426195
60.0	0.046357310006943826
61.0	0.04105314122975108
62.0	0.056398182120040774
63.0	0.02259335013678928
64.0	0.03636455075857192
65.0	0.043321605990313025
66.0	0.04031072098149354
67.0	0.04849471442306043
68.0	0.049598117512218945
69.0	0.03434853466954901
70.0	0.056017780476832923
71.0	0.05520176873679619
72.0	0.044327090808740276
73.0	0.04140130513498043
74.0	0.046076201366769556
75.0	0.033340419367851704
76.0	0.03430666838656941
77.0	0.05263688517130545
78.0	0.06692844386064119
79.0	0.07392448334555564
80.0	0.1089214837823777
81.0	0.09218732405950672
82.0	0.1015396924463172
83.0	0.11242451089630337
84.0	0.1269708254790234
85.0	0.12234786104380407
86.0	0.09085359050793447
87.0	0.1527807685370621
88.0	0.08712058120259544
89.0	0.07414044772670275
90.0	0.08173608845191054
91.0	0.06244191648278016
92.0	0.03994272379481686
93.0	0.0585329891613331
94.0	0.13014813746126128
95.0	0.1510287200019994
96.0	0.1143121708442923
97.0	0.08621056767162005
98.0	0.07880258942000129
99.0	0.05094721272765995
