#Transcript position	Transcript coverage profile
0.0	110561.87961438183
1.0	113575.73597597763
2.0	114759.17152353197
3.0	115208.90067975549
4.0	116325.74256018756
5.0	117949.1063922023
6.0	119298.13981545168
7.0	120870.44800545597
8.0	122921.01522275148
9.0	124111.68327796934
10.0	127376.68203464655
11.0	130194.72146642185
12.0	132959.72181179802
13.0	134203.9666095599
14.0	136368.35022889441
15.0	140129.2728061819
16.0	139864.62477854258
17.0	139939.50353967416
18.0	140482.12744752396
19.0	142138.48214429844
20.0	144615.9328615584
21.0	146444.86504577057
22.0	148740.41289641664
23.0	152297.45635831266
24.0	155251.21017008158
25.0	157936.45587689982
26.0	161691.35680530916
27.0	165005.13967294755
28.0	167277.23782252515
29.0	169091.41036833997
30.0	170270.3834227154
31.0	175124.58447461601
32.0	177091.1924461717
33.0	179404.31676975283
34.0	182138.2617747967
35.0	186052.86383636427
36.0	186505.4835849814
37.0	186567.45380501664
38.0	184981.08720866754
39.0	185726.5067425377
40.0	188314.7571487064
41.0	189056.93278426354
42.0	192470.31287696416
43.0	194411.05420241645
44.0	195839.47213520127
45.0	198691.0916905719
46.0	200770.73273655502
47.0	202478.60674541802
48.0	205274.6970210939
49.0	206439.704897663
50.0	208991.05415107502
51.0	210538.1333915828
52.0	212415.80686128087
53.0	213454.4693930944
54.0	214638.6848383254
55.0	217274.78106743906
56.0	220051.4198204912
57.0	222444.61861275978
58.0	224074.89811766578
59.0	225733.90895017027
60.0	227988.52904817002
61.0	230557.26538797622
62.0	233478.2128208081
63.0	235252.28139472494
64.0	236911.72333213716
65.0	238796.25416222616
66.0	240842.6767937672
67.0	243416.7919280549
68.0	244491.66583469135
69.0	247338.92508276337
70.0	250284.90769458778
71.0	253698.9436094539
72.0	259514.53324418908
73.0	260352.88384751749
74.0	260868.43659129314
75.0	263479.2905482658
76.0	265390.3419508488
77.0	265572.74654105597
78.0	266550.02215500845
79.0	267049.96242817334
80.0	267677.21930584835
81.0	268969.6619149401
82.0	267623.1242528188
83.0	262484.6256845351
84.0	257605.95098623665
85.0	253877.67196863476
86.0	244101.39198718857
87.0	237529.5206488957
88.0	229791.0285238281
89.0	216772.32889459265
90.0	204923.24611821328
91.0	191246.10910498683
92.0	175541.67672362478
93.0	159155.50515294858
94.0	141498.2487551981
95.0	120832.92861500032
96.0	94605.52152141061
97.0	65978.37427901778
98.0	37110.46013708813
99.0	11509.904997017222
