#Transcript position	Transcript coverage profile
0.0	40519.88475302439
1.0	40586.68269843858
2.0	39274.38451838777
3.0	37806.287381829105
4.0	37704.20254863876
5.0	37446.468246114186
6.0	36952.44094519108
7.0	36980.199633579046
8.0	37554.306671081205
9.0	37295.24190409857
10.0	38906.61444553294
11.0	40138.97408720755
12.0	41429.26624098768
13.0	41437.60015301649
14.0	42454.45498742578
15.0	44360.32876057831
16.0	42546.809301155496
17.0	41679.94405148015
18.0	41195.65638874714
19.0	42182.39552266216
20.0	43205.581901363046
21.0	43611.09289234759
22.0	44465.183076440815
23.0	46345.65997847133
24.0	48520.44428286956
25.0	50189.5128418095
26.0	52284.3499934246
27.0	53578.817753115676
28.0	54486.423649697426
29.0	54858.55777151818
30.0	55530.22299277251
31.0	59019.29950212303
32.0	59870.12348655339
33.0	61406.647523398635
34.0	62718.87389750804
35.0	64745.45713630373
36.0	64354.55527652322
37.0	63266.176630722526
38.0	60871.17172760209
39.0	60245.42032892188
40.0	61127.66626799998
41.0	61483.75878339901
42.0	63963.13386964674
43.0	65109.95481910368
44.0	65748.74686646611
45.0	67640.45315666022
46.0	68099.54669918603
47.0	68560.45649131539
48.0	70075.0057438597
49.0	70709.67917561182
50.0	72119.15396470626
51.0	72733.30661608106
52.0	73463.36683711711
53.0	73515.56922309013
54.0	73792.70383716443
55.0	75478.08992436662
56.0	76899.36976289538
57.0	77710.18828190696
58.0	77993.08968048617
59.0	78470.78853195562
60.0	79613.06837861057
61.0	81615.92558284866
62.0	83036.44441474143
63.0	83109.14963350075
64.0	83713.4905100891
65.0	84772.61596500324
66.0	85490.53087554839
67.0	86951.25480108251
68.0	87344.45900267814
69.0	88903.70237730019
70.0	90723.0773972617
71.0	92727.11112089986
72.0	96082.21573490593
73.0	95482.36548706763
74.0	94639.95752107186
75.0	95347.07872685387
76.0	95746.24609104147
77.0	94447.96217973383
78.0	94824.06622477587
79.0	94520.17680121894
80.0	94636.61588740088
81.0	95263.12494505987
82.0	93343.39183889478
83.0	88449.91470296735
84.0	84893.1342995416
85.0	82141.76345279715
86.0	75055.75472580025
87.0	71857.81661810035
88.0	67806.877470945
89.0	61108.552825317944
90.0	56115.45383078943
91.0	50014.5409924719
92.0	43278.25848786017
93.0	37757.59190200597
94.0	32298.777187414675
95.0	25407.44207601164
96.0	16591.12088896605
97.0	9836.072618196165
98.0	5810.961564607118
99.0	2196.8916946101117
