#Transcript position	Transcript coverage profile
0.0	25308.052191700895
1.0	25382.006648742943
2.0	24391.351785453404
3.0	23602.628309829488
4.0	23568.976819210377
5.0	23652.120945347204
6.0	23685.61401739842
7.0	24160.111837050958
8.0	24228.76153295091
9.0	24182.850890236787
10.0	25138.464451754357
11.0	25942.567747890476
12.0	27122.421781539662
13.0	27416.612548606914
14.0	28276.704310506688
15.0	29349.438852404222
16.0	28261.764827178133
17.0	27538.045532911034
18.0	26839.976302213698
19.0	27226.099668074352
20.0	27776.946166207974
21.0	27984.929462073327
22.0	28805.230510579677
23.0	30075.450896271326
24.0	31188.00443841993
25.0	31853.5989213995
26.0	32894.85199953884
27.0	33460.23349683675
28.0	33901.56605392553
29.0	34025.26442025197
30.0	34161.82255161287
31.0	36140.51378590234
32.0	36924.64984722902
33.0	37745.95490962749
34.0	38123.956017585435
35.0	39094.11959521069
36.0	39049.081404637356
37.0	38520.23984929545
38.0	37380.80953728062
39.0	37255.01683044362
40.0	37795.94312089777
41.0	37927.82312115117
42.0	39450.53321284626
43.0	39912.656997436505
44.0	40130.62612679005
45.0	41027.738347460276
46.0	40833.852484665054
47.0	40993.81631232897
48.0	41680.30782363633
49.0	41745.79842269474
50.0	41976.559052906356
51.0	42064.12091519882
52.0	42324.68733775561
53.0	42209.44279034234
54.0	42476.57528555491
55.0	43263.32539287682
56.0	43522.00297688302
57.0	43817.4934128672
58.0	43598.97920951192
59.0	43736.1802256546
60.0	44448.63283320811
61.0	45387.15920778059
62.0	45838.522788974995
63.0	45673.611760757296
64.0	45995.66278159255
65.0	46468.59864568418
66.0	46634.42403398066
67.0	47274.108097424134
68.0	47486.94812338669
69.0	48356.548682495966
70.0	49445.62398507684
71.0	50320.809212860004
72.0	51830.744684272904
73.0	51470.49127045565
74.0	50794.3776844729
75.0	51000.538739997246
76.0	51038.66987807345
77.0	50399.10990457684
78.0	50570.51674611301
79.0	50432.84721600132
80.0	49940.09351086787
81.0	50024.42427149302
82.0	49016.92242196357
83.0	46487.77955043173
84.0	44661.55287884355
85.0	43376.546838942406
86.0	39429.34701414251
87.0	37768.04367035708
88.0	35524.76907081628
89.0	31703.325000032826
90.0	29017.311096281435
91.0	26195.572740712243
92.0	22560.595971003233
93.0	19924.702580689525
94.0	16969.176888248385
95.0	13359.188068278907
96.0	9182.785227086202
97.0	5643.939645965652
98.0	3598.1638305991346
99.0	1413.5035988701072
