#Transcript position	Transcript coverage profile
0.0	1402.0833320187949
1.0	1432.5925095554928
2.0	1457.473813972409
3.0	1446.489266514512
4.0	1449.8125907631659
5.0	1501.5444342235155
6.0	1553.389996277527
7.0	1576.3736029126374
8.0	1622.821227456946
9.0	1613.5888795406784
10.0	1591.3872509492205
11.0	1691.9211440023632
12.0	1833.3218340735107
13.0	1908.5837335881997
14.0	1988.7296632228038
15.0	2007.3953380010223
16.0	2025.8486812550298
17.0	2047.7375519514108
18.0	2012.1523687074327
19.0	1967.9094460983526
20.0	2002.622486919256
21.0	2018.8019255537156
22.0	2048.877356049567
23.0	2101.3406660215055
24.0	2140.711682504192
25.0	2169.5750035819938
26.0	2255.6999215507667
27.0	2317.8420751480726
28.0	2367.9526270674946
29.0	2357.3520105386447
30.0	2369.2353226704067
31.0	2364.630966762533
32.0	2348.637328831381
33.0	2359.3652660026796
34.0	2427.368893415499
35.0	2490.0590207219007
36.0	2543.3044164936523
37.0	2587.0055290923337
38.0	2562.598064440099
39.0	2578.2027661983057
40.0	2632.6495262629433
41.0	2630.8364308917207
42.0	2654.7656721462563
43.0	2636.6279962728518
44.0	2606.2327873867907
45.0	2619.8223657761505
46.0	2626.4818038282515
47.0	2610.8814794459904
48.0	2592.7973534810344
49.0	2502.8510194761334
50.0	2503.3745483337466
51.0	2451.669324538122
52.0	2392.595756448841
53.0	2361.910262203625
54.0	2339.4171915142542
55.0	2321.315500331337
56.0	2363.766564326087
57.0	2391.609914295537
58.0	2374.952186906007
59.0	2372.537461722204
60.0	2371.5480514562023
61.0	2383.4117656057197
62.0	2357.605796289488
63.0	2379.572992953834
64.0	2398.678986213756
65.0	2396.1489440222454
66.0	2426.2237511884045
67.0	2440.2070349809865
68.0	2431.09426496589
69.0	2504.672904731277
70.0	2518.3457257701493
71.0	2531.092942299292
72.0	2548.0286608237443
73.0	2549.476283660735
74.0	2543.7811873639143
75.0	2568.3013313848537
76.0	2592.8046806070847
77.0	2622.3170263965785
78.0	2657.040193080004
79.0	2618.1887620642983
80.0	2564.6076401660353
81.0	2595.1198288120167
82.0	2566.4746255610467
83.0	2513.539687958839
84.0	2442.119669639772
85.0	2431.6536483306154
86.0	2351.5318018544403
87.0	2274.8597308627695
88.0	2210.4385277750903
89.0	2063.9722180789304
90.0	1936.049155228489
91.0	1823.3884347467265
92.0	1699.831585585897
93.0	1496.6442742935878
94.0	1331.4340375039285
95.0	1046.988145518052
96.0	747.1821865767876
97.0	546.2840629807827
98.0	316.15537832191086
99.0	92.4836553214171
