#Transcript position	Transcript coverage profile
0.0	7167.959209463564
1.0	7504.373722484544
2.0	7775.653157878689
3.0	8005.3472176510695
4.0	8221.075059853943
5.0	8484.682547243772
6.0	8724.37292617788
7.0	8937.609667172184
8.0	9157.988776825694
9.0	9300.307232589716
10.0	9469.207438376858
11.0	9702.847198645673
12.0	9950.210267017681
13.0	10126.480351393495
14.0	10320.791402382467
15.0	10481.255049868996
16.0	10604.841916466092
17.0	10697.184138239214
18.0	10781.516059776348
19.0	10837.397354773808
20.0	10932.675235910414
21.0	11035.835662059317
22.0	11125.72915834964
23.0	11249.340781606192
24.0	11336.222086813435
25.0	11423.777422585072
26.0	11580.741010441554
27.0	11711.680609492249
28.0	11811.019384255389
29.0	11866.975546303252
30.0	11906.511106933496
31.0	11976.558218863034
32.0	11987.643431641984
33.0	12027.566745778342
34.0	12122.337435122587
35.0	12227.186993068231
36.0	12276.661086481541
37.0	12294.477250356516
38.0	12264.975596623637
39.0	12305.427266789833
40.0	12373.039994424687
41.0	12364.754502402935
42.0	12438.280282127716
43.0	12477.245584206385
44.0	12483.30444569381
45.0	12517.552414784495
46.0	12556.301494247373
47.0	12583.2908519162
48.0	12592.997630724118
49.0	12534.724824808272
50.0	12555.026607964197
51.0	12546.14909442571
52.0	12508.103996866392
53.0	12487.82830785376
54.0	12460.549558075403
55.0	12471.545887954682
56.0	12519.466543394188
57.0	12562.344959351478
58.0	12595.497908715966
59.0	12590.373953485918
60.0	12599.319151616237
61.0	12632.38711298077
62.0	12648.513731152007
63.0	12699.213657569924
64.0	12710.786578892388
65.0	12714.905370499346
66.0	12754.710798218304
67.0	12791.600737700728
68.0	12768.270307565082
69.0	12840.392024991466
70.0	12856.453606454765
71.0	12914.113719079667
72.0	12999.983469144945
73.0	13000.595030862456
74.0	12998.335510392153
75.0	13046.142347143486
76.0	13082.98436226628
77.0	13109.737592123322
78.0	13132.853376505856
79.0	13093.439065509188
80.0	13070.943747308456
81.0	13072.16088193928
82.0	12979.410000013528
83.0	12839.53042441735
84.0	12605.134692791344
85.0	12410.65970270372
86.0	12033.498321309127
87.0	11686.622511053149
88.0	11301.502942713729
89.0	10784.652015948364
90.0	10186.526663325267
91.0	9547.89209565942
92.0	8865.314530075906
93.0	8079.703406288171
94.0	7246.164844129669
95.0	6269.130440858842
96.0	5120.059117663692
97.0	3834.7554066517037
98.0	2305.6885470288103
99.0	733.8725561229116
