#Transcript position	Transcript coverage profile
0.0	7128.513768957069
1.0	7481.96660914283
2.0	7757.6401208904235
3.0	7972.736066903164
4.0	8187.964739760864
5.0	8438.948949615222
6.0	8654.181583236372
7.0	8825.53700191215
8.0	9014.854071705591
9.0	9134.812476971078
10.0	9293.341843368273
11.0	9497.79179892742
12.0	9716.179538525023
13.0	9868.53847490172
14.0	10055.563139711472
15.0	10187.741741250045
16.0	10287.630268482573
17.0	10355.838065147382
18.0	10429.834338537263
19.0	10478.153785902938
20.0	10588.085387555662
21.0	10681.009082743047
22.0	10749.849822738326
23.0	10850.639662154143
24.0	10914.222781415832
25.0	10976.406496614545
26.0	11153.77809523963
27.0	11284.728825788672
28.0	11383.090780042081
29.0	11434.437928721722
30.0	11479.938878771063
31.0	11549.42699970164
32.0	11540.850253549339
33.0	11570.800746629657
34.0	11671.668498180708
35.0	11785.500899977142
36.0	11824.040138077129
37.0	11844.314241796817
38.0	11824.421398659551
39.0	11871.13465056527
40.0	11937.710620963935
41.0	11926.617754170828
42.0	11988.631878144672
43.0	12013.815449417209
44.0	11990.113520075027
45.0	11995.455912900841
46.0	12022.432721244702
47.0	12034.288511190125
48.0	12047.84433400639
49.0	11982.488736813133
50.0	11998.734410181474
51.0	11994.65821675328
52.0	11974.740473927008
53.0	11953.158751623449
54.0	11927.67189471569
55.0	11954.044243478555
56.0	11999.266920775895
57.0	12038.331849729544
58.0	12061.614649040586
59.0	12063.169611104913
60.0	12072.49005444534
61.0	12099.728322264267
62.0	12128.00631294341
63.0	12196.432100834492
64.0	12201.108522778659
65.0	12184.378620364438
66.0	12219.761845114042
67.0	12260.269820073807
68.0	12248.54295379383
69.0	12323.29848710856
70.0	12344.988636168644
71.0	12398.011429545732
72.0	12473.488848909607
73.0	12484.008014186362
74.0	12499.891430698503
75.0	12556.399143296985
76.0	12583.438553425864
77.0	12626.371463457039
78.0	12631.285081128492
79.0	12595.521632627608
80.0	12580.23873117651
81.0	12595.48918843017
82.0	12514.259911636253
83.0	12363.999726724423
84.0	12127.316670878618
85.0	11939.469691324719
86.0	11586.801271865424
87.0	11252.565702353098
88.0	10890.595594017266
89.0	10390.374374174364
90.0	9808.102970107566
91.0	9199.664655108747
92.0	8549.013896555003
93.0	7811.791173149302
94.0	7067.024039303496
95.0	6132.57111448839
96.0	4999.572904064283
97.0	3726.3154723883863
98.0	2235.308932932031
99.0	709.7179743727891
