#Transcript position	Transcript coverage profile
0.0	9429.198388988483
1.0	9814.530370201188
2.0	10120.936995805743
3.0	10393.507983702093
4.0	10665.337585578563
5.0	11030.664602816621
6.0	11354.196532455195
7.0	11652.144599399438
8.0	11958.494256682638
9.0	12151.40678728665
10.0	12342.089757858212
11.0	12664.846442350805
12.0	12990.760100588981
13.0	13221.771827184788
14.0	13445.644116226982
15.0	13625.31647721861
16.0	13735.871114428886
17.0	13822.44800386487
18.0	13897.738310164787
19.0	13947.273683139429
20.0	14051.817607007351
21.0	14163.850695149797
22.0	14275.445197140472
23.0	14411.60205467662
24.0	14486.597465238443
25.0	14594.457801951034
26.0	14777.51566261702
27.0	14928.198834254505
28.0	15044.10938037319
29.0	15092.785225075155
30.0	15150.678888634431
31.0	15246.934504574516
32.0	15235.419757147454
33.0	15255.912726667564
34.0	15362.31967580822
35.0	15479.228222095506
36.0	15546.105392856673
37.0	15569.566130152713
38.0	15526.43267816898
39.0	15542.808962155574
40.0	15581.95400475808
41.0	15560.871447371233
42.0	15597.298009181864
43.0	15572.619836819664
44.0	15530.279137816338
45.0	15561.457590552971
46.0	15625.932553935681
47.0	15606.85370586136
48.0	15610.434777368813
49.0	15498.959169682867
50.0	15452.01328673623
51.0	15394.88187136324
52.0	15351.264448337794
53.0	15266.887807922682
54.0	15187.638539138445
55.0	15176.810946288188
56.0	15225.46513245679
57.0	15234.684072778695
58.0	15227.576430407307
59.0	15214.617276634963
60.0	15188.017319244476
61.0	15185.757880505367
62.0	15163.40855216802
63.0	15216.873263591733
64.0	15238.737219086977
65.0	15196.11313205724
66.0	15230.095657557655
67.0	15261.181563162461
68.0	15212.51154698627
69.0	15272.819736326357
70.0	15278.222106888163
71.0	15322.744457136256
72.0	15407.086668352067
73.0	15397.84141999229
74.0	15398.27510287669
75.0	15451.923699021807
76.0	15471.804518955445
77.0	15484.646316536175
78.0	15443.18688787529
79.0	15386.638196136531
80.0	15314.823463089346
81.0	15265.838338075167
82.0	15136.304940265325
83.0	14942.483322528282
84.0	14680.230113478538
85.0	14486.71099937566
86.0	14088.057487978143
87.0	13675.216838153061
88.0	13202.298374062606
89.0	12554.828708861098
90.0	11828.776079332069
91.0	11097.09279035888
92.0	10257.43178887303
93.0	9291.989679347776
94.0	8297.40630338397
95.0	7112.232300958236
96.0	5758.255891647987
97.0	4290.14023741732
98.0	2608.069958380685
99.0	839.4454271859455
