#Transcript position	Transcript coverage profile
0.0	45244.812249691444
1.0	45377.45130405137
2.0	43789.35506381093
3.0	42142.164477961334
4.0	42379.84468460701
5.0	42524.929080443115
6.0	42147.84992734308
7.0	42388.41867353511
8.0	43196.918776542145
9.0	43098.891025725505
10.0	44989.600052102134
11.0	46489.16198664128
12.0	48132.56201027441
13.0	47785.61577753082
14.0	48895.04910120431
15.0	51448.983103325314
16.0	49528.66342204152
17.0	48399.018973939834
18.0	47718.824073576216
19.0	48916.61148858905
20.0	50522.73464846077
21.0	51509.0941567288
22.0	52492.466041254935
23.0	54718.209810818735
24.0	57108.42543952334
25.0	58800.634694934684
26.0	60802.780387511324
27.0	62390.57331784505
28.0	63775.425261612334
29.0	64227.75161527561
30.0	65120.55773905049
31.0	69069.49094365614
32.0	70294.30295647038
33.0	71924.81106564046
34.0	73147.79658572708
35.0	75239.31885896182
36.0	74767.28922782771
37.0	73534.51207993246
38.0	70225.89919930244
39.0	69350.39689697238
40.0	70367.78791161436
41.0	70999.66759326025
42.0	74105.14890951982
43.0	75179.91497633257
44.0	75852.03156699498
45.0	77942.25967295277
46.0	78212.4500069588
47.0	78803.92087552756
48.0	80766.16392594189
49.0	81625.85569717748
50.0	83593.38728498672
51.0	84068.72520329824
52.0	84377.89854252402
53.0	84611.07622250477
54.0	84778.50397082842
55.0	86383.29797951586
56.0	87876.4591066197
57.0	88713.04335149446
58.0	88701.34011188468
59.0	89006.10164030977
60.0	89952.31089356673
61.0	91992.40531732907
62.0	93691.64725627158
63.0	93498.89130861845
64.0	93892.62843447868
65.0	95045.91260489002
66.0	95906.46304134875
67.0	97672.59744068683
68.0	97932.63550379504
69.0	99377.71130261403
70.0	101320.09621414969
71.0	103512.16218945399
72.0	107271.62414652252
73.0	106575.16011363393
74.0	105814.48737721948
75.0	106517.58820587938
76.0	107103.8494920123
77.0	105681.84960289889
78.0	106661.17454300907
79.0	106543.5331295829
80.0	106518.37772464832
81.0	107486.84020521295
82.0	105362.23183768988
83.0	99839.61140832583
84.0	96247.31582798675
85.0	93715.82109433926
86.0	86248.57052066806
87.0	83149.19712863359
88.0	79002.74906443324
89.0	71710.95327698972
90.0	66511.69586501205
91.0	59975.05832014004
92.0	52458.15577302773
93.0	46262.749285626676
94.0	40080.62043394398
95.0	32410.034923914423
96.0	21571.398356972077
97.0	12833.300416159584
98.0	7162.525834060603
99.0	2792.5387848641913
