#Transcript position	Transcript coverage profile
0.0	696.0840649066623
1.0	731.7019345701917
2.0	752.1776039041192
3.0	766.2354536956859
4.0	781.4763749050293
5.0	815.7918093929669
6.0	840.3556051877592
7.0	850.2613229197343
8.0	855.7988996852372
9.0	836.3731140118736
10.0	804.7171940888447
11.0	861.9695298702457
12.0	939.8172838051698
13.0	965.0409877490795
14.0	1021.7211571913327
15.0	1056.2099100756618
16.0	1068.4312621348213
17.0	1075.0466583711566
18.0	1076.3991185610134
19.0	1050.211331866973
20.0	1058.7693534254133
21.0	1070.669957573232
22.0	1073.672886059833
23.0	1102.5591178641946
24.0	1109.0833313932396
25.0	1125.6145335082997
26.0	1191.2626792814365
27.0	1217.4291155914295
28.0	1257.8778070772544
29.0	1250.8689969454088
30.0	1254.8919382422991
31.0	1257.0994107401825
32.0	1236.130223033757
33.0	1239.225684858203
34.0	1270.985129904802
35.0	1298.8735287936543
36.0	1335.614852182954
37.0	1358.335684961744
38.0	1351.8106435995767
39.0	1364.1730081488572
40.0	1407.8677382196379
41.0	1393.4762735905233
42.0	1418.6569772874782
43.0	1421.3053699950265
44.0	1408.1524207857674
45.0	1420.250358874469
46.0	1421.8205458761463
47.0	1413.4327617834538
48.0	1413.3708763992058
49.0	1363.8733033051465
50.0	1366.4321734806258
51.0	1343.308447731544
52.0	1304.729788029605
53.0	1275.3853936972316
54.0	1253.3175811968435
55.0	1236.8141979499262
56.0	1254.6980931859225
57.0	1272.0090396913267
58.0	1270.081143578852
59.0	1272.0284844206058
60.0	1281.446973288136
61.0	1282.1428767689677
62.0	1261.278731464345
63.0	1264.2980894573543
64.0	1273.917020498702
65.0	1272.1610928729879
66.0	1271.8491711716954
67.0	1287.1907905816856
68.0	1274.9865910360754
69.0	1328.3742886088135
70.0	1340.3627096842029
71.0	1350.8411471884401
72.0	1364.6575865984091
73.0	1367.924131330777
74.0	1366.3856144073047
75.0	1377.1004446200047
76.0	1404.3361250739451
77.0	1432.2256050456376
78.0	1465.5148939121445
79.0	1466.9905175643019
80.0	1431.3043153576477
81.0	1471.0414654446904
82.0	1465.853985044781
83.0	1440.147743659511
84.0	1385.8647026135557
85.0	1346.2059688067334
86.0	1254.649589428961
87.0	1207.3079346226375
88.0	1176.9583348894514
89.0	1089.5347534347657
90.0	1017.8185172720572
91.0	970.4346241921113
92.0	900.1496198226478
93.0	789.390909691185
94.0	711.9571253085337
95.0	557.1064003422277
96.0	391.9384098157116
97.0	291.2334267996016
98.0	190.3276608748603
99.0	55.563783840093926
