#Transcript position	Transcript coverage profile
0.0	8526.688110625655
1.0	8889.125744779392
2.0	9199.2056954215
3.0	9467.677002302009
4.0	9764.368148882977
5.0	10123.476026988434
6.0	10447.539434601289
7.0	10739.647469899179
8.0	11027.958370256476
9.0	11215.404435578286
10.0	11395.013524280483
11.0	11692.310857225262
12.0	12020.365057228688
13.0	12217.153160898137
14.0	12409.960745052287
15.0	12559.67142268202
16.0	12686.871604261753
17.0	12786.50579723624
18.0	12845.164048353516
19.0	12885.420216371947
20.0	12983.461672957726
21.0	13076.220601185012
22.0	13181.105689375765
23.0	13287.802691448282
24.0	13364.010785068494
25.0	13462.09122505342
26.0	13620.573102546685
27.0	13757.14781000066
28.0	13850.439853677408
29.0	13889.503200969439
30.0	13937.845880888846
31.0	14009.672241184902
32.0	13987.357906022387
33.0	13990.343994627538
34.0	14077.563516642247
35.0	14185.552765925533
36.0	14251.494795664972
37.0	14290.944146373255
38.0	14255.4403186691
39.0	14276.910751210651
40.0	14314.809300172408
41.0	14308.823550728468
42.0	14335.52773927329
43.0	14339.624491491271
44.0	14305.943957186719
45.0	14334.792284575038
46.0	14374.644843539294
47.0	14367.812940960568
48.0	14360.794586082304
49.0	14241.47448969801
50.0	14215.592954419299
51.0	14157.738604126713
52.0	14128.817681933415
53.0	14068.648031948494
54.0	14005.288968581312
55.0	13987.0974625002
56.0	14016.04121683096
57.0	14035.228775610882
58.0	14044.320156959127
59.0	14011.658938907147
60.0	13972.257501645168
61.0	13990.672025066096
62.0	13988.314842324442
63.0	14030.509307353712
64.0	14031.359345794062
65.0	14001.159297601022
66.0	14029.93010919497
67.0	14057.898191620956
68.0	14013.032068463244
69.0	14069.737377971745
70.0	14074.807098938993
71.0	14117.010307105382
72.0	14177.888024568012
73.0	14176.91259769894
74.0	14206.92719621458
75.0	14258.28933591981
76.0	14273.932118241302
77.0	14292.49694081796
78.0	14298.94589035354
79.0	14239.898406874332
80.0	14156.581226420725
81.0	14113.177633202344
82.0	14007.018549558146
83.0	13858.829641157352
84.0	13639.784825619392
85.0	13479.187723409012
86.0	13138.261137101059
87.0	12792.577770684014
88.0	12375.155164754638
89.0	11794.832518293431
90.0	11149.05424395226
91.0	10482.14769044517
92.0	9740.545332574304
93.0	8901.073377754621
94.0	8030.163906810709
95.0	6979.4254761700795
96.0	5724.897914703607
97.0	4286.058145620089
98.0	2592.430946684331
99.0	818.2940497213808
