#Transcript position	Transcript coverage profile
0.0	79849.02516687755
1.0	82557.57334859147
2.0	83515.12505603468
3.0	84089.22877970757
4.0	84498.36669781951
5.0	85579.63969518195
6.0	86502.20254746581
7.0	87751.08753781332
8.0	88377.26553123415
9.0	88643.10443733334
10.0	90131.08209923706
11.0	91614.47042893081
12.0	92931.42903324218
13.0	93599.56009360791
14.0	94722.89347511559
15.0	96281.64887644479
16.0	95531.11975943933
17.0	94909.95909594829
18.0	94599.71639505075
19.0	94833.46828393957
20.0	95719.16705151333
21.0	95903.09693011592
22.0	96940.5876054817
23.0	98473.04686906465
24.0	99526.71734167504
25.0	100413.1587111258
26.0	102036.3174410956
27.0	103245.61641461977
28.0	104077.24725444944
29.0	104733.04174766065
30.0	104776.1276495583
31.0	107254.82632340823
32.0	107950.7702829418
33.0	108987.91948504753
34.0	109903.45906778304
35.0	111551.50497192948
36.0	111805.1422511206
37.0	111544.99181051392
38.0	110823.01879853697
39.0	111163.64469930717
40.0	112165.88676298806
41.0	111980.89394728644
42.0	113301.75729419074
43.0	114118.34485329562
44.0	114849.08691175346
45.0	116210.1023164722
46.0	116824.8721918433
47.0	117475.50398010392
48.0	118325.04168682072
49.0	118290.25936567785
50.0	118527.95939561637
51.0	119128.38294912563
52.0	119699.53528236772
53.0	119898.64511594789
54.0	120277.79016683289
55.0	121161.24522183654
56.0	121916.79782233192
57.0	122972.57218513369
58.0	123429.56706558033
59.0	123813.10813969016
60.0	125012.89164341644
61.0	126101.28582386719
62.0	127152.69296811134
63.0	127856.42689456124
64.0	128555.20047784504
65.0	129016.37020840742
66.0	129675.66036702438
67.0	130727.521249201
68.0	130854.32652108769
69.0	131901.7416749676
70.0	133266.49576745537
71.0	134731.5968676388
72.0	137257.2256259095
73.0	137676.61146848698
74.0	137623.91446435565
75.0	138741.14804355
76.0	139260.51223486598
77.0	139212.5969617514
78.0	139231.77691452234
79.0	139521.82939398763
80.0	139439.9502358898
81.0	139668.60198975832
82.0	138831.9741522326
83.0	136213.11327757346
84.0	133443.9719106559
85.0	131758.21826248794
86.0	126519.45741062856
87.0	123269.40676684091
88.0	119123.29082690644
89.0	112096.35635320965
90.0	105458.58439110311
91.0	98215.42808015144
92.0	89933.97367958388
93.0	81692.73207870263
94.0	72605.50391964495
95.0	62034.989389675386
96.0	49246.40946929256
97.0	34668.40780745365
98.0	20161.248295892412
99.0	6470.55063312371
