#Transcript position	Transcript coverage profile
0.0	25945.13373475336
1.0	26045.359258067074
2.0	25181.391983731297
3.0	24499.2767142013
4.0	24292.596223117187
5.0	24251.33093862765
6.0	24344.90111365799
7.0	25010.5824352187
8.0	25025.542731188183
9.0	24919.68350585759
10.0	25969.65876097621
11.0	26811.851230379627
12.0	27599.9907626047
13.0	27905.264651188834
14.0	28957.449278585154
15.0	29820.169134838583
16.0	28766.365125944998
17.0	28010.31116026021
18.0	27360.961324058124
19.0	27555.288733969697
20.0	27865.304608053313
21.0	27940.931110581212
22.0	28754.09159464298
23.0	29932.16031756509
24.0	30845.964424735655
25.0	31496.157193503397
26.0	32709.748842189518
27.0	33286.05979310154
28.0	33792.13895867592
29.0	34064.495664700924
30.0	34162.33281758209
31.0	36127.27665470696
32.0	36730.828782403325
33.0	37695.962339288184
34.0	38131.3454604898
35.0	39096.636945583494
36.0	39260.81065732345
37.0	38746.853435553625
38.0	37934.55106104244
39.0	37929.10944944133
40.0	38516.768277508476
41.0	38602.711073165825
42.0	39922.88388799024
43.0	40468.329255991346
44.0	40886.93119413524
45.0	42006.77749030633
46.0	41979.87313684331
47.0	42390.14085437385
48.0	42967.564823016066
49.0	42850.18309644967
50.0	42994.412811670576
51.0	43417.509260444494
52.0	43749.66362684497
53.0	43687.03008859085
54.0	44236.25177414922
55.0	44985.69490839014
56.0	45179.443965383274
57.0	45610.316896840995
58.0	45490.39578190345
59.0	45466.60110679519
60.0	46228.77721748378
61.0	47069.20468828105
62.0	47354.71303440702
63.0	47363.66047259865
64.0	47480.95124431233
65.0	47638.83543903632
66.0	47782.028175888474
67.0	48290.763208499666
68.0	48514.12293122731
69.0	49174.46695108822
70.0	50112.389014852044
71.0	50923.94637089741
72.0	52314.926548317046
73.0	52089.41754646947
74.0	51323.38209064223
75.0	51426.18648525432
76.0	51145.168628595966
77.0	50403.93482768483
78.0	50151.92317483344
79.0	50001.48680226665
80.0	49891.21138457395
81.0	49963.67937942206
82.0	48868.29088553691
83.0	46359.51118260135
84.0	44572.02966492867
85.0	43252.572498212256
86.0	39474.40344873439
87.0	38082.40673185518
88.0	35978.77449265454
89.0	32271.047943651185
90.0	29099.313685332014
91.0	25993.350909451157
92.0	22600.91391283377
93.0	20168.17118531858
94.0	17420.017726884
95.0	13627.051041625939
96.0	9478.551786137077
97.0	5750.858153690405
98.0	3699.1373688999693
99.0	1504.649206295755
