#Transcript position	Transcript coverage profile
0.0	39268.38350239748
1.0	40251.97993697268
2.0	38933.234239722085
3.0	37585.26637237771
4.0	37623.24576641588
5.0	37629.94831938351
6.0	37332.15415833359
7.0	38041.20468394209
8.0	38644.00562600672
9.0	38607.52257338016
10.0	40290.94121515507
11.0	41572.13924583063
12.0	43684.66453158463
13.0	43511.559233243075
14.0	44371.071974949155
15.0	46852.94496046387
16.0	45029.41406808186
17.0	43689.463286825434
18.0	42279.219052076325
19.0	43110.51563849945
20.0	44246.380189004514
21.0	44940.99698835232
22.0	45656.62542993877
23.0	47487.27083263273
24.0	49913.7828599207
25.0	51060.08962577109
26.0	52401.06279871262
27.0	53640.56308432619
28.0	54439.56240769887
29.0	54467.16965938551
30.0	54830.43002975932
31.0	58329.699736915114
32.0	59081.88456115036
33.0	60453.76020363005
34.0	61241.66676527895
35.0	63074.899967618236
36.0	62921.938608356526
37.0	61748.215877138005
38.0	58470.751688728655
39.0	57544.461409762895
40.0	58236.095905900664
41.0	58619.35361484775
42.0	61791.7278826045
43.0	62681.96601184753
44.0	63289.56382910539
45.0	64922.31324260665
46.0	64398.772531103416
47.0	64356.72723685582
48.0	65530.03183373523
49.0	66345.19154064891
50.0	67811.0477706967
51.0	67768.75759706764
52.0	68710.76753307007
53.0	69032.47185652693
54.0	69474.22310888515
55.0	71108.35665398404
56.0	72013.23543934818
57.0	72676.3654092735
58.0	72392.38926081396
59.0	72670.56899472025
60.0	73159.11660147374
61.0	74916.70144616166
62.0	76172.09658205941
63.0	75845.99677780703
64.0	76795.70562989835
65.0	78054.72856302095
66.0	78801.71737612801
67.0	80155.31732558254
68.0	80431.09459541301
69.0	81591.83375750286
70.0	83653.37310228629
71.0	85433.40706287128
72.0	88144.69839414093
73.0	87595.94559886238
74.0	86832.56693874317
75.0	87611.89302499103
76.0	88336.21805529321
77.0	87283.66308773278
78.0	88046.14179967964
79.0	87660.97608648596
80.0	87348.8930269509
81.0	88314.47159712054
82.0	86460.93719519077
83.0	81605.36593636849
84.0	78935.7026387051
85.0	76660.36950820225
86.0	69714.43219205498
87.0	67131.73539304295
88.0	63559.7301823581
89.0	56604.545402091884
90.0	52512.84753824099
91.0	46997.609442869165
92.0	40392.083764646726
93.0	35933.67927128322
94.0	30093.29386322617
95.0	23679.00527661035
96.0	15497.494813360174
97.0	8583.824428681035
98.0	5202.285920203725
99.0	1964.5313936047414
