#Transcript position	Transcript coverage profile
0.0	10069.647168755895
1.0	10544.371976182378
2.0	10874.320158687617
3.0	11114.985199844954
4.0	11303.135952398305
5.0	11586.317756987191
6.0	11794.036652195398
7.0	11958.91187151965
8.0	12183.978387365341
9.0	12256.527812721453
10.0	12326.238326791321
11.0	12595.78297304821
12.0	12891.69740973461
13.0	13024.382104204113
14.0	13273.261081453411
15.0	13426.641615965746
16.0	13481.714917341043
17.0	13490.469947933407
18.0	13523.105311576259
19.0	13514.551998365278
20.0	13599.56766597774
21.0	13659.567263014469
22.0	13698.630416438666
23.0	13850.56833508887
24.0	13902.27874097809
25.0	13957.096397998112
26.0	14242.786626936559
27.0	14408.853018077873
28.0	14538.799965956452
29.0	14570.468367961705
30.0	14596.200737318275
31.0	14673.485288256206
32.0	14678.656573397433
33.0	14781.521126693715
34.0	14952.438775605262
35.0	15149.824513019044
36.0	15232.576067496102
37.0	15261.293847691135
38.0	15209.50013395992
39.0	15270.911617439811
40.0	15345.232378216508
41.0	15298.87599348959
42.0	15340.79996770878
43.0	15330.603928928715
44.0	15332.416546286979
45.0	15367.097173243035
46.0	15465.330671102993
47.0	15463.497992026234
48.0	15492.18873648222
49.0	15349.017121215747
50.0	15331.931147759855
51.0	15321.914711108562
52.0	15334.29607790602
53.0	15290.751975686362
54.0	15194.065119388359
55.0	15166.457094915711
56.0	15289.490700437462
57.0	15347.723216798404
58.0	15369.15191725267
59.0	15347.552116526835
60.0	15358.713055365286
61.0	15391.394384354127
62.0	15393.807414171859
63.0	15455.069097814034
64.0	15481.491783237665
65.0	15451.340439110665
66.0	15530.151361631491
67.0	15572.970696675478
68.0	15555.674043704976
69.0	15712.39351659884
70.0	15747.498784792684
71.0	15819.472042167497
72.0	15965.850248904726
73.0	16010.901690648658
74.0	16029.301181913846
75.0	16133.699263189477
76.0	16242.440796776194
77.0	16344.461805963014
78.0	16371.892998242254
79.0	16334.804778970289
80.0	16291.158965230625
81.0	16353.514244989903
82.0	16319.935736568299
83.0	16129.230661308196
84.0	15805.582164637464
85.0	15515.700763681823
86.0	14919.40963271289
87.0	14351.100266189085
88.0	13783.682416464148
89.0	13016.068111132265
90.0	12206.590626115234
91.0	11421.818411514752
92.0	10490.424118586317
93.0	9378.219468025416
94.0	8338.738491877686
95.0	7044.972675238403
96.0	5523.446464063552
97.0	4077.012173150026
98.0	2456.0408796583606
99.0	768.3783696455615
