#Transcript position	Transcript coverage profile
0.0	2444.782338008295
1.0	2571.42866026885
2.0	2650.032350549147
3.0	2695.683816226996
4.0	2700.1102227203296
5.0	2760.993389896869
6.0	2782.098332754695
7.0	2790.355784667931
8.0	2906.1705835156117
9.0	2900.6672113870904
10.0	2827.260576295925
11.0	2978.2347943612135
12.0	3165.994450604652
13.0	3208.6861627780654
14.0	3394.992971528351
15.0	3437.874862131528
16.0	3416.52757356281
17.0	3377.376929369312
18.0	3332.6888800869265
19.0	3255.101658175748
20.0	3253.8565659448573
21.0	3264.6286235608286
22.0	3256.1980398045757
23.0	3356.2591254155486
24.0	3385.0173308368917
25.0	3397.0659586371635
26.0	3615.2181145961417
27.0	3691.2183393689083
28.0	3785.1898145539453
29.0	3775.1126512509413
30.0	3780.7033545149525
31.0	3812.2277903307267
32.0	3812.8982233991337
33.0	3870.80715832512
34.0	3989.606221028082
35.0	4138.267940379818
36.0	4239.376699642407
37.0	4257.007166046123
38.0	4200.379806829481
39.0	4236.453044217137
40.0	4309.501865577285
41.0	4275.636260085537
42.0	4301.395995280428
43.0	4288.685462767415
44.0	4274.118197498182
45.0	4293.998111934357
46.0	4358.642939900248
47.0	4388.113265364448
48.0	4415.539978533945
49.0	4304.635424062982
50.0	4286.290794139069
51.0	4270.395824003049
52.0	4264.258046122052
53.0	4250.427582754523
54.0	4213.484795214845
55.0	4207.556429455639
56.0	4303.368238773722
57.0	4330.235663834741
58.0	4334.253178321706
59.0	4348.960058622263
60.0	4365.699881479353
61.0	4395.058475376365
62.0	4368.521585466055
63.0	4367.695705542906
64.0	4370.567314650275
65.0	4361.1479308953185
66.0	4407.39782990519
67.0	4409.364310743504
68.0	4409.127749554104
69.0	4547.7830063702395
70.0	4556.1182788597
71.0	4616.520711599187
72.0	4691.591855763134
73.0	4738.163909953895
74.0	4745.971635134656
75.0	4794.926473235457
76.0	4902.316157967696
77.0	5001.869579477548
78.0	5060.084288546787
79.0	5032.791281227057
80.0	4985.907771270538
81.0	5089.802022682603
82.0	5103.530200639182
83.0	5017.677607643049
84.0	4799.702159476436
85.0	4654.760892316332
86.0	4317.8476463570405
87.0	4014.132769920264
88.0	3790.1802728001912
89.0	3473.713406041968
90.0	3213.7007022713683
91.0	3045.133972651635
92.0	2768.5858569746165
93.0	2382.63796933087
94.0	2090.8652588660934
95.0	1637.3047280338135
96.0	1104.1731686791402
97.0	798.5343552840784
98.0	508.7890023138427
99.0	122.21101284060354
