#Transcript position	Transcript coverage profile
0.0	8659.164675206646
1.0	8988.911079904416
2.0	9301.52866214128
3.0	9570.464929710875
4.0	9858.924433420289
5.0	10219.510208912317
6.0	10545.413695586527
7.0	10826.970327712294
8.0	11108.21365335682
9.0	11305.20693701091
10.0	11483.557499471472
11.0	11781.662818002042
12.0	12122.274850110673
13.0	12325.487288910326
14.0	12532.425959544094
15.0	12705.034367474273
16.0	12831.970826766195
17.0	12936.223677317194
18.0	12975.820081414713
19.0	13021.243159657555
20.0	13121.620738368281
21.0	13224.689748773268
22.0	13334.341663782103
23.0	13433.24775611558
24.0	13503.006104761462
25.0	13596.811925113365
26.0	13771.304053747148
27.0	13889.553345866218
28.0	13998.597650478858
29.0	14042.168172804191
30.0	14093.608473231508
31.0	14155.567163722
32.0	14126.27384339827
33.0	14130.834341645217
34.0	14245.216728889416
35.0	14368.847210092026
36.0	14435.890522287393
37.0	14482.87069712359
38.0	14422.736739593878
39.0	14452.494876637336
40.0	14502.92490254503
41.0	14495.299335461157
42.0	14518.054971734608
43.0	14520.555327021328
44.0	14492.037930376777
45.0	14503.970627665864
46.0	14536.289582657542
47.0	14521.782330090808
48.0	14513.979974766624
49.0	14387.14390579923
50.0	14384.015134064512
51.0	14336.200517223207
52.0	14264.493443125633
53.0	14186.66123820611
54.0	14115.397835529277
55.0	14082.32287792336
56.0	14112.700446591074
57.0	14134.211604195783
58.0	14120.936997462593
59.0	14100.208174593545
60.0	14080.237799641482
61.0	14079.134441757824
62.0	14055.071699192269
63.0	14108.890124513606
64.0	14142.912351980607
65.0	14119.032134932622
66.0	14149.607964977178
67.0	14173.126847418791
68.0	14130.699575921257
69.0	14201.107039398763
70.0	14188.335381728722
71.0	14215.558524150938
72.0	14264.165855936215
73.0	14256.188619102997
74.0	14257.220111689661
75.0	14291.373007504568
76.0	14314.8501355594
77.0	14358.345295382296
78.0	14372.350677153312
79.0	14326.679212338477
80.0	14233.914182691957
81.0	14192.19640974986
82.0	14074.488000791576
83.0	13917.296972519107
84.0	13705.921570689055
85.0	13543.240277073191
86.0	13199.48390055901
87.0	12859.437380955507
88.0	12457.762605098176
89.0	11862.876215464521
90.0	11209.76000862824
91.0	10548.42861077482
92.0	9819.253709906718
93.0	8954.504949253742
94.0	8084.333611756034
95.0	7030.600136254618
96.0	5745.96454844301
97.0	4306.169443322555
98.0	2611.659552910035
99.0	827.3003186125537
