#Transcript position	Transcript coverage profile
0.0	56155.02040334208
1.0	58552.24266620951
2.0	59538.72617606585
3.0	59970.10582349041
4.0	60132.6237706727
5.0	60549.95236539348
6.0	60744.70349274419
7.0	61075.74908981733
8.0	61335.20093374716
9.0	61313.001890377745
10.0	61942.39051683515
11.0	62815.91228922883
12.0	63365.92445099208
13.0	63551.23050055782
14.0	64127.577678490044
15.0	64824.81654981251
16.0	64275.17941162453
17.0	63776.22174146787
18.0	63558.99748153473
19.0	63647.2884049377
20.0	64068.96136641946
21.0	64066.562309420755
22.0	64571.83549099759
23.0	65426.685098422844
24.0	66027.70835012535
25.0	66632.88359021163
26.0	67713.48677020421
27.0	68515.4501186551
28.0	69065.63262763165
29.0	69698.27866146118
30.0	69927.83164232569
31.0	71539.38365398397
32.0	72072.71546796359
33.0	72887.59455856292
34.0	73584.35834308853
35.0	74829.71201609871
36.0	74964.5617203039
37.0	74816.9164962992
38.0	74398.96486729733
39.0	74710.59695090809
40.0	75280.60233369019
41.0	75180.0300020467
42.0	76002.52643245361
43.0	76517.191957296
44.0	77190.76948207153
45.0	78174.68314806698
46.0	78875.07674453635
47.0	79663.53502625393
48.0	80393.46402972088
49.0	80465.64518816226
50.0	80746.19868409891
51.0	81465.95395849497
52.0	82003.77571214605
53.0	82219.95094396529
54.0	82631.05426129184
55.0	83303.32886799147
56.0	84048.24829651037
57.0	84914.03676091912
58.0	85375.28930087498
59.0	85749.3104160621
60.0	86732.04611953543
61.0	87509.24990233811
62.0	88386.26807792987
63.0	89140.82182205202
64.0	89720.58566609371
65.0	90169.4911223237
66.0	90859.0477625997
67.0	91619.27874142172
68.0	91857.98745270999
69.0	92652.61852063035
70.0	93576.82889064918
71.0	94683.11534120218
72.0	96644.28321310479
73.0	97252.25174010397
74.0	97394.70083186145
75.0	98316.34501177064
76.0	98859.32036108412
77.0	99023.77709610775
78.0	99132.91704437093
79.0	99541.08393292589
80.0	99829.1056142876
81.0	100195.30898848684
82.0	99856.17911202883
83.0	98206.30555642484
84.0	96510.75513987355
85.0	95396.5272524489
86.0	91863.58211328302
87.0	89651.088617427
88.0	86778.92611342295
89.0	82041.9467598767
90.0	77263.99992948615
91.0	72266.07337846553
92.0	66528.82101155675
93.0	60591.38375876826
94.0	54296.142778647656
95.0	46741.466543366936
96.0	37392.947491220504
97.0	26463.672509781805
98.0	15038.923155030727
99.0	4678.20024754215
