#Transcript position	Transcript coverage profile
0.0	16668.19085546264
1.0	16703.726609644134
2.0	16199.079315287518
3.0	15720.6634055994
4.0	15474.81585405946
5.0	15301.24798094706
6.0	15250.794256870273
7.0	15483.551923799265
8.0	15605.281582736352
9.0	15516.696500930719
10.0	16151.055451590773
11.0	16626.968799973576
12.0	17062.5813500976
13.0	17269.638113415123
14.0	18001.762472590995
15.0	18391.415487738555
16.0	17800.140513012895
17.0	17414.170258497386
18.0	17179.607928914775
19.0	17390.027537171332
20.0	17588.317727471265
21.0	17699.49860990443
22.0	18099.067802733232
23.0	18752.88868451829
24.0	19294.75839738126
25.0	19707.33797645012
26.0	20537.944585908917
27.0	20999.38561775418
28.0	21382.768839674325
29.0	21754.130036100803
30.0	21975.24854926923
31.0	23201.046114668792
32.0	23728.03022708411
33.0	24442.268910851042
34.0	24927.664949111037
35.0	25713.063074898495
36.0	25786.268613598902
37.0	25485.97673520977
38.0	25023.161266040326
39.0	25099.96092326171
40.0	25516.485431053366
41.0	25569.319501107508
42.0	26400.816973994195
43.0	26796.336734387947
44.0	27116.089132469184
45.0	27884.478372921385
46.0	28063.084065034996
47.0	28511.61941331633
48.0	28898.720690483904
49.0	28778.745558082654
50.0	28892.043507288494
51.0	29309.75750766907
52.0	29585.442847772458
53.0	29613.498144310863
54.0	29926.232011086926
55.0	30425.514425534733
56.0	30705.48951281238
57.0	31073.881994079762
58.0	31090.913949708516
59.0	31109.01644943724
60.0	31665.65433916365
61.0	32302.27220275374
62.0	32529.67346100167
63.0	32736.244087738254
64.0	32839.643183594446
65.0	32903.58732197407
66.0	33194.0498845045
67.0	33491.214943097424
68.0	33585.33728082446
69.0	33985.286952979426
70.0	34560.03612068219
71.0	35134.34390248828
72.0	36146.52240824599
73.0	36042.89560418308
74.0	35530.18103947461
75.0	35636.46072959542
76.0	35431.58204476616
77.0	34932.39940232674
78.0	34811.94555110644
79.0	34745.28845832648
80.0	34844.65340563926
81.0	34920.27214191343
82.0	34124.78227535171
83.0	32514.902277851754
84.0	31287.28979068739
85.0	30277.9091674893
86.0	27655.032777607506
87.0	26569.316322311286
88.0	25087.803522704482
89.0	22715.341763632205
90.0	20423.745268549024
91.0	18082.548451342867
92.0	15745.474258255184
93.0	13919.031189897263
94.0	12063.163647598316
95.0	9465.6982141146
96.0	6561.387596067855
97.0	4040.586283572521
98.0	2588.552488368965
99.0	1073.4515773532373
